MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     2.8378906 s         3/30/2023 9:41:27 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-8.8044908e-05 -0.121966 0.018554688
1.7904676e-05 -0.52116811 0.028320313
0.007039553 8.2644072 0.038085938
0.021600794 26.596338 0.047851563
0.037409563 47.038273 0.057617188
0.055257373 68.247467 0.067382813
0.072028242 88.872093 0.077148438
0.089310318 108.73013 0.086914063
0.10499421 128.9583 0.096679688
0.12207706 149.23848 0.10644531
0.1387269 169.80141 0.11621094
0.15496069 189.24698 0.12597656
0.17146468 208.69604 0.13574219
0.18910538 228.51541 0.14550781
0.20545229 247.81413 0.15527344
0.22169882 266.92783 0.16503906
0.23784947 286.87799 0.17480469
0.25483426 306.71716 0.18457031
0.27114829 326.06812 0.19433594
0.28816456 345.12564 0.20410156
0.30460891 364.23557 0.21386719
0.32077926 383.15012 0.22363281
0.33679155 402.38654 0.23339844
0.35390866 421.82477 0.24316406
0.3701905 441.05157 0.25292969
0.38658109 459.50485 0.26269531
0.40380248 478.06369 0.27246094
0.42000452 496.57361 0.28222656
0.43677866 515.70813 0.29199219
0.4531616 534.85718 0.30175781
0.46941534 553.18512 0.31152344
0.48601881 571.37122 0.32128906
0.50212371 589.15131 0.33105469
0.51881778 607.659  0.34082031
0.53529358 626.17902 0.35058594
0.55228567 644.72565 0.36035156
0.56925279 663.00098 0.37011719
0.5852387 681.00354 0.37988281
0.60184526 698.63831 0.38964844
0.61832321 715.96985 0.39941406
0.63502342 733.84985 0.40917969
0.65174347 751.99036 0.41894531
0.66841418 769.74005 0.42871094
0.68469512 787.08264 0.43847656
0.70056683 804.29572 0.44824219
0.71727931 820.99976 0.45800781
0.73382217 838.05585 0.46777344
0.75047886 855.2005 0.47753906
0.76713187 872.39148 0.48730469
0.78390944 889.39423 0.49707031
0.80075204 905.85992 0.50683594
0.81650716 922.03882 0.51660156
0.83346987 938.12817 0.52636719
0.84989709 954.45374 0.53613281
0.86603999 970.99377 0.54589844
0.88253057 987.00269 0.55566406
0.89891887 1003.1635 0.56542969
0.91616851 1018.9992 0.57519531
0.93228686 1034.1416 0.58496094
0.94870138 1049.4042 0.59472656
0.96510053 1064.6033 0.60449219
0.98139858 1080.3616 0.61425781
0.99815005 1095.8865 0.62402344
1.015065  1110.5952 0.63378906
1.0312495 1124.9435 0.64355469
1.0477697 1139.4211 0.65332031
1.064731  1153.7245 0.66308594
1.0805395 1167.7291 0.67285156
1.098168  1181.725  0.68261719
1.1138413 1195.4304 0.69238281
1.1301451 1207.687  0.70214844
1.1467271 1219.9922 0.71191406
1.1641345 1232.3033 0.72167969
1.1801149 1244.3473 0.73144531
1.1971138 1255.7494 0.74121094
1.2128834 1266.0511 0.75097656
1.2305411 1275.6327 0.76074219
1.2466291 1284.5913 0.77050781
1.2634674 1292.5062 0.78027344
1.2799762 1299.6503 0.79003906
1.296744  1305.9823 0.79980469
1.3135217 1311.2119 0.80957031
1.3302377 1315.1212 0.81933594
1.3462474 1316.7109 0.82910156
1.3635006 1317.424  0.83886719
1.3795675 1317.0715 0.84863281
1.3965124 1315.6467 0.85839844
1.4130198 1312.8043 0.86816406
1.4298207 1308.3309 0.87792969
1.4466093 1302.8839 0.88769531
1.4631286 1296.2943 0.89746094
1.4798632 1288.9945 0.90722656
1.4970244 1282.1357 0.91699219
1.513451  1275.1859 0.92675781
1.5306364 1268.8794 0.93652344
1.5481861 1262.0414 0.94628906
