MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         4/24/2023 1:06:27 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00022080389 -1.9262731 0.01953125
-4.4189015e-05 -2.2565575 0.029296875
-0.00040143664 -2.2364407 0.0390625
-0.0001057762 -1.860857 0.048828125
-0.00039617118 -0.096708536 0.05859375
-0.00064930425 -1.0453165 0.068359375
-0.00049751531 -1.8883497 0.078125
-0.00065701251 -2.7211757 0.087890625
-0.00094500248 -2.4000554 0.09765625
-0.0015310571 -0.1078099 0.10742188
-0.0024165499 -1.4735758 0.1171875
-0.0016492351 -1.1523068 0.12695313
-0.0018502873 -1.1544675 0.13671875
-0.0021454997 -2.3367257 0.14648438
-0.0028148536 -2.33002 0.15625
-0.0027220673 -2.4208426 0.16601563
-0.0034742502 -2.1759419 0.17578125
-0.003620981 -1.9288808 0.18554688
-0.0039045045 -1.9061565 0.1953125
-0.0038674516 -1.5516579 0.20507813
-0.0034609106 -1.7820299 0.21484375
-0.0039355769 -3.0798464 0.22460938
-0.0042594308 -2.2357702 0.234375
-0.0043505589 -2.3967028 0.24414063
-0.004918898 -1.4855713 0.25390625
-0.0057206233 -1.9728392 0.26367188
-0.0058478853 -2.2728741 0.2734375
-0.0058903582 -2.9505043 0.28320313
-0.0057041668 -2.0628424 0.29296875
-0.0058710291 -1.6594678 0.30273438
-0.0064421436 -1.3786554 0.3125
-0.0065849433 -1.8785149 0.32226563
-0.0064858287 -2.0599365 0.33203125
-0.0073415153 -2.9244275 0.34179688
-0.0064893952 -2.9075146 0.3515625
-0.006741046 -3.203228 0.36132813
-0.0073452326 -2.853796 0.37109375
-0.0083185313 -3.2994151 0.38085938
-0.0084615815 -2.4056435 0.390625
-0.0081764515 -2.5142729 0.40039063
-0.0082814572 -2.5936217 0.41015625
-0.0092343539 -2.8038769 0.41992188
-0.0085796798 -2.6728213 0.4296875
-0.008765026 -1.469627 0.43945313
-0.0089689875 -3.0893087 0.44921875
-0.0086342487 -2.3379922 0.45898438
-0.0095991418 -3.2434611 0.46875
-0.0098309889 -1.9448251 0.47851563
-0.010108268 -3.131032 0.48828125
-0.010081006 -2.1719189 0.49804688
-0.010847527 -1.9744039 0.5078125
-0.011147021 -2.4856627 0.51757813
-0.010703972 -3.4878402 0.52734375
-0.010945667 -2.4679303 0.53710938
-0.011187616 -1.3886392 0.546875
-0.011139431 -2.238378 0.55664063
-0.011448034 -1.6972423 0.56640625
-0.012777938 -4.0550528 0.57617188
-0.013123654 -2.1537395 0.5859375
-0.013287031 -2.4383516 0.59570313
-0.013648842 -3.2018125 0.60546875
-0.013500387 -2.3411214 0.61523438
-0.012958402 -2.1348894 0.625
-0.013525689 -2.8929114 0.63476563
-0.013836523 -2.2171438 0.64453125
-0.013606824 -1.4592707 0.65429688
-0.014166322 -1.7271936 0.6640625
-0.014412783 -1.4141202 0.67382813
-0.014765584 -1.8531084 0.68359375
-0.015261386 -1.0962784 0.69335938
-0.015140764 -1.1038035 0.703125
-0.014962557 -2.5249271 0.71289063
-0.015490035 -2.0664186 0.72265625
-0.015992289 -1.7090887 0.73242188
-0.017189166 -2.1328032 0.7421875
-0.016555712 -0.97319484 0.75195313
-0.016757924 -1.9398332 0.76171875
-0.016316652 -1.6924739 0.77148438
-0.01710693 -2.2905321 0.78125
-0.017389309 -2.6156754 0.79101563
-0.017225463 -1.6519427 0.80078125
-0.017817551 -1.2010336 0.81054688
-0.018670619 -1.879409 0.8203125
-0.017992137 -1.9825995 0.83007813
-0.018277781 -2.8926878 0.83984375
-0.019022521 -3.0715017 0.84960938
-0.01918353 -2.9447675 0.859375
-0.019288005 -1.86719 0.86914063
-0.019972913 -1.4016777 0.87890625
-0.019337252 -2.1209569 0.88867188
-0.020237021 -3.7442894 0.8984375
-0.020011904 -2.9065461 0.90820313
-0.019812061 -3.1028688 0.91796875
-0.020523852 -2.6269257 0.92773438
-0.020497052 -2.0336361 0.9375
-0.020649072 -2.6454031 0.94726563
