MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.010742 s         4/21/2023 1:08:02 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.0004220352 -1.9944459 0.018554688
0.00013096753 -3.3967943 0.028320313
-0.00020490095 -2.6945024 0.038085938
0.00069576857 -1.2516975 0.047851563
5.2439482e-05 -0.88825822 0.057617188
-0.00063270313 -1.0837615 0.067382813
-0.00034135359 -1.9869208 0.077148438
-0.0012876247 -1.007244 0.086914063
-0.00050471741 -2.3636966 0.096679688
-0.00042532064 -3.0986218 0.10644531
-0.0010422467 -2.2520125 0.11621094
-0.0010549304 -2.600327 0.12597656
-0.0017234558 -3.3286958 0.13574219
-0.0011461088 -2.7759373 0.14550781
-0.0025093537 -2.6931615 0.15527344
-0.0014230716 -2.5516748 0.16503906
-0.0027155112 -2.6214123 0.17480469
-0.0030411766 -1.167953 0.18457031
-0.0032375921 -0.52392483 0.19433594
-0.0043145837 -3.1681359 0.20410156
-0.0039736643 -2.0845981 0.21386719
-0.0042165341 -2.0817666 0.22363281
-0.004601582 -0.85055828 0.23339844
-0.0046765474 -2.3900719 0.24316406
-0.0046023955 -1.0537356 0.25292969
-0.0039765527 -1.1833012 0.26269531
-0.0041367407 0.1591444 0.27246094
-0.0042350404 -2.4010241 0.28222656
-0.0046951207 -2.0577013 0.29199219
-0.0063806102 1.0053813 0.30175781
-0.0053721173 -1.0074675 0.31152344
-0.0057259612 -2.3550539 0.32128906
-0.0059176469 -2.6377292 0.33105469
-0.0065975967 -2.284348 0.34082031
-0.0066028568 -2.5850534 0.35058594
-0.007848206 -1.69985 0.36035156
-0.0076868171 -1.1908263 0.37011719
-0.0075917747 -2.9627233 0.37988281
-0.0079754777 -2.2426248 0.38964844
-0.0088113165 -2.3131819 0.39941406
-0.0085577508 -3.2398849 0.40917969
-0.0086906431 -1.6953051 0.41894531
-0.0087238299 -1.4397502 0.42871094
-0.0091102356 -1.4989823 0.43847656
-0.0099534662 -2.9378386 0.44824219
-0.010157208 -1.7712265 0.45800781
-0.0094277868 -1.1111796 0.46777344
-0.009388702 -1.0994822 0.47753906
-0.010260419 -2.9174984 0.48730469
-0.010285029 0.16890466 0.49707031
-0.010645146 -1.603812 0.50683594
-0.010693545 -0.60461462 0.51660156
-0.010311922 -3.02881 0.52636719
-0.010536315 -2.4314971 0.53613281
-0.010722226 -1.8440187 0.54589844
-0.01284553 -3.3390522 0.55566406
-0.012113478 -1.7346442 0.56542969
-0.011395079 -2.6652217 0.57519531
-0.01155664 -1.9247085 0.58496094
-0.01209221 -2.6410074 0.59472656
-0.012711712 -2.9718132 0.60449219
-0.013072665 -2.3376198 0.61425781
-0.012605826 0.21614134 0.62402344
-0.011805198 -1.4951825 0.63378906
-0.012269554 -3.6880374 0.64355469
-0.013304385 -2.1751225 0.65332031
-0.015003023 -1.8748641 0.66308594
-0.015258636 -1.0156631 0.67285156
-0.014144007 -0.95181167 0.68261719
-0.014027805 -1.6327947 0.69238281
-0.014396025 -0.71652234 0.70214844
-0.01457671 -1.789853 0.71191406
-0.015367338 -2.9218941 0.72167969
-0.015302624 -2.6023388 0.73144531
-0.016702877 -1.0233372 0.74121094
-0.016228257 -0.28520823 0.75097656
-0.016325375 -0.9958446 0.76074219
-0.016109742 -2.1379442 0.77050781
-0.016207987 -2.2126734 0.78027344
-0.017063642 -1.7936528 0.79003906
-0.016801765 -1.5866756 0.79980469
-0.016444987 -0.3079325 0.80957031
-0.017971529 0.039711595 0.81933594
-0.017417425 -1.8666685 0.82910156
-0.018604366 -3.7211924 0.83886719
-0.019378943 -0.26039779 0.84863281
-0.019796504 0.19915402 0.85839844
-0.018839939 -1.3493001 0.86816406
-0.019113703 -2.4820118 0.87792969
-0.019745298 -0.89630485 0.88769531
-0.019861389 -1.4937669 0.89746094
-0.020129226 -0.90792775 0.90722656
-0.021109052 -2.2123754 0.91699219
-0.021798158 0.78000128 0.92675781
-0.021946196 -0.77061355 0.93652344
-0.021721242 -2.0724535 0.94628906
