MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.010742 s         5/23/2023 1:20:15 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00019121192 0.68344176 0.018554688
-1.8070032e-05 0.77016652 0.028320313
-0.00053073012 0.75206161 0.038085938
9.5365758e-05 1.3491511 0.047851563
1.6297336e-05 1.0064244 0.057617188
-0.00053997588 1.3670325 0.067382813
-0.00025784472 0.89116395 0.077148438
-0.00042398419 0.89861453 0.086914063
-0.00021160359 0.70758164 0.096679688
-0.00047784188 1.1095405 0.10644531
-0.0014472521 1.1158735 0.11621094
-0.0007503482 1.4409423 0.12597656
-0.0010315531 0.99487603 0.13574219
-0.0015735459 1.0342896 0.14550781
-0.0016344507 0.91597438 0.15527344
-0.0022000005 1.489222 0.16503906
-0.001861513 1.1890382 0.17480469
-0.0025240576 1.3882667 0.18457031
-0.0029539785 1.1511147 0.19433594
-0.0029696834 0.93847513 0.20410156
-0.0029626598 0.86203218 0.21386719
-0.0033002077 1.2217462 0.22363281
-0.0035905465 1.2440979 0.23339844
-0.0040622586 1.3738871 0.24316406
-0.0041085603 1.405254 0.25292969
-0.0040549482 1.0509044 0.26269531
-0.0045061819 1.270175 0.27246094
-0.004547134 0.88810921 0.28222656
-0.0049712611 1.430884 0.29199219
-0.0052464269 1.3224036 0.30175781
-0.0054891212 1.3069808 0.31152344
-0.005191057 0.93951821 0.32128906
-0.0058622612 1.4051795 0.33105469
-0.0065353825 0.70057809 0.34082031
-0.0067321076 1.4656037 0.35058594
-0.0064192996 1.3395399 0.36035156
-0.0064975442 1.4635921 0.37011719
-0.0069568423 1.0944903 0.37988281
-0.006955184 1.0294467 0.38964844
-0.0072096088 0.83044171 0.39941406
-0.0075374367 1.0879338 0.40917969
-0.0076938849 1.039952 0.41894531
-0.0075936913 1.462698 0.42871094
-0.0080443341 1.2093782 0.43847656
-0.0091402382 1.2150407 0.44824219
-0.0088325404 0.97975135 0.45800781
-0.0092579769 0.72278082 0.46777344
-0.010109188 1.1906773 0.47753906
-0.0098631261 1.1247396 0.48730469
-0.010555629 1.4269352 0.49707031
-0.010162689 1.0093302 0.50683594
-0.010710852 1.5415251 0.51660156
-0.011366664 0.79408288 0.52636719
-0.01082297 1.1631846 0.53613281
-0.01067056 1.0474771 0.54589844
-0.011218488 1.527071 0.55566406
-0.011622622 1.1470914 0.56542969
-0.011685634 1.3495237 0.57519531
-0.011690302 0.88453293 0.58496094
-0.012748828 1.0002404 0.59472656
-0.01237824 1.0217726 0.60449219
-0.013130561 1.4299899 0.61425781
-0.01311936 1.2561679 0.62402344
-0.013140032 1.0811538 0.63378906
-0.013325263 0.83394349 0.64355469
-0.013660481 0.80317259 0.65332031
-0.014092613 1.1382252 0.66308594
-0.013895922 1.0544062 0.67285156
-0.014134698 1.7080456 0.68261719
-0.015006012 1.5296787 0.69238281
-0.014445214 1.2136251 0.70214844
-0.015104518 0.6249547 0.71191406
-0.015129949 1.2005121 0.72167969
-0.015466166 1.3171881 0.73144531
-0.016040036 1.4294684 0.74121094
-0.015795555 1.0140985 0.75097656
-0.016166566 1.1069328 0.76074219
-0.016692892 0.92327595 0.77050781
-0.01742469 0.98675489 0.78027344
-0.017221132 0.96514821 0.79003906
-0.017107487 1.3446063 0.79980469
-0.017803006 1.276955 0.80957031
-0.017743932 1.2475997 0.81933594
-0.018097473 0.7917732 0.82910156
-0.018165788 0.91426075 0.83886719
-0.017936448 1.0687113 0.84863281
-0.018057596 0.95784664 0.85839844
-0.018653521 1.1137873 0.86816406
-0.018755784 0.87335706 0.87792969
-0.018335879 0.96641481 0.88769531
-0.019005649 0.79371035 0.89746094
-0.019614752 0.8866936 0.90722656
-0.019438574 1.0439754 0.91699219
-0.019467434 1.5100092 0.92675781
-0.019882428 1.2359768 0.93652344
-0.019900683 1.4091283 0.94628906
-0.020211568 0.73947012 0.95605469
-0.0198557 1.3601035 0.96582031
-0.020959176 0.98451972 0.97558594
-0.02077351 1.6274303 0.98535156
-0.021624317 1.4703721 0.99511719
