MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     1.1259766 s         4/25/2023 2:35:09 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00017203274 -0.082328916 0.020507813
-0.00012405799 -0.26345253 0.030273438
0.0062714913 5.974844 0.040039063
0.021050103 15.862286 0.049804688
0.037431728 27.652458 0.059570313
0.054685432 39.592758 0.069335938
0.071238585 51.249565 0.079101563
0.088702269 63.584076 0.088867188
0.10449047 75.579506 0.098632813
0.12153263 87.623001 0.10839844
0.13765372 98.592041 0.11816406
0.15383413 109.72165 0.12792969
0.17066318 120.83382 0.13769531
0.18679418 132.49092 0.14746094
0.20358051 143.80634 0.15722656
0.21989827 156.08661 0.16699219
0.23688693 167.49113 0.17675781
0.2537241 178.06828 0.18652344
0.26923916 188.64639 0.19628906
0.28712466 199.32382 0.20605469
0.30341092 210.73088 0.21582031
0.31945235 222.24501 0.22558594
0.33663878 233.3989 0.23535156
0.35298893 243.65642 0.24511719
0.36881518 253.42607 0.25488281
0.38507542 263.78275 0.26464844
0.40237126 274.59158 0.27441406
0.41772899 285.27789 0.28417969
0.43473807 295.50378 0.29394531
0.45190886 306.02246 0.30371094
0.46814284 315.66605 0.31347656
0.48428851 324.86267 0.32324219
0.50164062 335.0625 0.33300781
0.51844031 344.82385 0.34277344
0.53440028 355.03671 0.35253906
0.55129766 364.95746 0.36230469
0.56803358 373.55923 0.37207031
0.5840593 381.71527 0.38183594
0.6000253 390.50479 0.39160156
0.61703885 400.23572 0.40136719
0.63324279 409.26529 0.41113281
0.65035653 418.61472 0.42089844
0.66671503 426.89883 0.43066406
0.68277717 434.75287 0.44042969
0.70015502 442.8237 0.45019531
0.71615028 450.61664 0.45996094
0.73266399 459.13333 0.46972656
0.74939239 467.03888 0.47949219
0.76510501 475.16214 0.48925781
0.78326887 482.07581 0.49902344
0.79889572 488.83838 0.50878906
0.81587589 495.91351 0.51855469
0.83245945 503.06134 0.52832031
0.84901822 510.48254 0.53808594
0.86500865 517.16876 0.54785156
0.88192654 522.7135 0.55761719
0.89858633 528.51782 0.56738281
0.9152655 533.54547 0.57714844
0.93125647 538.85999 0.58691406
0.94814521 544.24823 0.59667969
0.96514058 548.96942 0.60644531
0.98164225 551.82281 0.61621094
1.0167249 -67.922546 0.62597656
1.0184232 34.174995 0.63574219
1.0381652 18.208399 0.64550781
1.0526725 2.5254488 0.65527344
1.0689394 1.4247    0.66503906
1.0853584 -0.34153461 0.67480469
1.1021116 4.7960134 0.68457031
1.1177186 8.2984562 0.69433594
1.135208  1.6629696 0.70410156
1.1522706 -5.1856041 0.71386719
1.1682472 -0.9919703 0.72363281
1.1849812 5.9764833 0.73339844
1.2020023 7.6642632 0.74316406
1.2187923 5.3290277 0.75292969
1.2350665 2.4283676 0.76269531
1.2521343 0.64365566 0.77246094
1.2674677 -0.081732869 0.78222656
1.285207  1.065135  0.79199219
1.3022003 2.30439   0.80175781
1.3180257 3.298074  0.81152344
1.3344858 3.3008308 0.82128906
1.3505833 3.0953436 0.83105469
1.3681748 2.0265579 0.84082031
1.3851602 2.1627545 0.85058594
1.4014174 2.1718442 0.86035156
1.4174846 2.2872539 0.87011719
1.4345024 2.5040655 0.87988281
1.4510939 2.484694  0.88964844
1.4678303 2.1425633 0.89941406
1.4841312 2.1906197 0.90917969
1.500515  2.7741492 0.91894531
1.5171423 2.0669401 0.92871094
1.5341631 1.6351789 0.93847656
1.5499557 1.238957  0.94824219
1.5668515 1.7526001 0.95800781
1.5831095 2.5967507 0.96777344
1.6003379 2.802834  0.97753906
1.6170056 2.6472659 0.98730469
1.6335703 2.2873282 0.99707031
1.6494339 1.6926974 1.0068359
1.6668496 1.5119463 1.0166016
1.6833152 1.4588237 1.0263672
1.6990393 1.6161054 1.0361328
1.7158079 2.8385222 1.0458984
1.7325193 2.245754  1.0556641
1.7487824 1.5743077 1.0654297
1.7667626 1.6931444 1.0751953
1.7835773 1.1859834 1.0849609
1.7997011 1.9664317 1.0947266
1.8154563 2.46346   1.1044922
1.8330588 2.5820732 1.1142578

