G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 28/4/2023	Tiempo: 13:25:22

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	12.953196 Nm
tau_tb	0.057532N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,11	0,00
2,00	2,00	0,00	0,19	0,00
3,00	3,00	0,00	0,37	0,00
4,00	4,10	0,00	0,37	0,00
5,00	5,10	0,01	0,36	0,00
6,00	6,20	0,01	0,43	0,00
7,00	7,20	0,01	0,79	0,00
8,00	8,20	0,01	0,74	0,00
9,00	9,20	0,01	1,02	0,00
10,00	10,20	0,01	1,37	0,01
11,00	11,30	0,01	1,73	0,01
12,00	12,30	0,01	2,17	0,01
13,00	13,30	0,01	1,97	0,01
14,00	14,30	0,02	2,35	0,01
15,00	15,30	0,02	2,68	0,01
16,00	16,40	0,02	2,87	0,01
17,00	17,40	0,02	2,99	0,01
18,00	18,40	0,02	3,24	0,01
19,00	19,40	0,02	3,45	0,02
20,00	20,40	0,02	3,79	0,02
21,00	21,40	0,02	3,87	0,02
22,00	22,50	0,02	4,09	0,02
23,00	23,50	0,03	4,28	0,02
24,00	24,50	0,03	4,75	0,02
25,00	25,50	0,03	4,80	0,02
26,00	26,50	0,03	4,80	0,02
27,00	27,50	0,03	5,62	0,02
28,00	28,50	0,03	6,26	0,03
29,00	29,50	0,03	6,60	0,03
30,00	30,50	0,03	6,48	0,03
31,00	31,50	0,03	6,66	0,03
32,00	32,50	0,04	6,33	0,03
33,00	33,50	0,04	6,55	0,03
34,00	34,50	0,04	6,89	0,03
35,00	35,50	0,04	6,88	0,03
36,00	36,50	0,04	6,94	0,03
37,00	37,50	0,04	7,29	0,03
38,00	38,50	0,04	7,56	0,03
39,00	39,50	0,04	7,74	0,03
40,00	40,50	0,04	8,03	0,04
41,00	41,50	0,05	8,44	0,04
42,00	42,50	0,05	8,68	0,04
43,00	43,50	0,05	8,78	0,04
44,00	44,50	0,05	8,79	0,04
45,00	45,50	0,05	9,21	0,04
46,00	46,50	0,05	9,51	0,04
47,00	47,50	0,05	10,03	0,04
48,00	48,50	0,05	10,23	0,05
49,00	49,50	0,05	10,48	0,05
50,00	50,50	0,06	10,71	0,05
51,00	51,50	0,06	10,68	0,05
52,00	52,50	0,06	11,01	0,05
53,00	53,50	0,06	11,40	0,05
54,00	54,50	0,06	11,42	0,05
55,00	55,50	0,06	11,70	0,05
56,00	56,60	0,06	11,68	0,05
57,00	57,70	0,06	11,78	0,05
58,00	58,70	0,06	11,94	0,05
59,00	59,70	0,07	12,11	0,05
60,00	60,70	0,07	11,84	0,05
61,00	61,70	0,07	12,18	0,05
62,00	62,70	0,07	12,20	0,05
63,00	63,70	0,07	12,25	0,05
64,00	64,80	0,07	12,52	0,06
65,00	65,80	0,07	12,55	0,06
66,00	66,80	0,07	12,38	0,05
67,00	67,80	0,07	12,23	0,05
68,00	68,80	0,08	12,04	0,05
69,00	69,80	0,08	12,29	0,05
70,00	70,80	0,08	12,57	0,06
71,00	71,80	0,08	12,48	0,06
72,00	72,80	0,08	12,36	0,05
73,00	73,80	0,08	12,36	0,05
74,00	74,80	0,08	12,51	0,06
75,00	75,80	0,08	12,46	0,06
76,00	76,80	0,08	12,49	0,06
77,00	77,90	0,09	12,95	0,06
78,00	78,90	0,09	12,75	0,06
79,00	79,90	0,09	12,55	0,06
80,00	80,90	0,09	12,54	0,06
81,00	81,90	0,09	12,37	0,05
82,00	82,90	0,09	12,27	0,05
83,00	83,90	0,09	12,02	0,05
84,00	84,90	0,09	11,14	0,05
85,00	85,90	0,09	10,52	0,05
86,00	86,90	0,10	10,10	0,04
87,00	87,90	0,10	10,05	0,04
88,00	88,90	0,10	9,93	0,04
89,00	89,90	0,10	9,99	0,04
90,00	90,90	0,10	10,10	0,04
91,00	91,90	0,10	9,47	0,04
92,00	92,90	0,10	9,20	0,04
93,00	94,00	0,10	9,53	0,04
94,00	95,00	0,10	9,39	0,04
95,00	96,00	0,11	9,22	0,04
96,00	97,10	0,11	9,13	0,04
97,00	98,10	0,11	9,23	0,04
98,00	99,20	0,11	9,36	0,04
99,00	100,20	0,11	9,28	0,04
100,00	101,20	0,11	9,07	0,04
101,00	102,30	0,11	9,09	0,04
102,00	103,30	0,11	8,82	0,04
103,00	104,30	0,11	9,12	0,04
104,00	105,40	0,12	8,97	0,04
105,00	106,40	0,12	9,09	0,04
106,00	107,40	0,12	9,35	0,04
107,00	108,50	0,12	9,60	0,04
108,00	109,50	0,12	9,65	0,04
109,00	110,60	0,12	9,35	0,04
110,00	111,60	0,12	9,63	0,04
111,00	112,60	0,12	9,39	0,04
112,00	113,70	0,13	9,28	0,04
113,00	114,70	0,13	9,44	0,04
114,00	115,70	0,13	9,59	0,04
115,00	116,80	0,13	9,71	0,04
116,00	117,80	0,13	9,81	0,04
117,00	118,80	0,13	9,83	0,04
118,00	119,90	0,13	9,64	0,04
119,00	120,90	0,13	9,37	0,04
120,00	121,90	0,13	9,18	0,04
121,00	123,00	0,14	9,22	0,04
122,00	124,00	0,14	9,10	0,04
123,00	125,10	0,14	9,06	0,04
124,00	126,10	0,14	9,33	0,04
125,00	127,10	0,14	9,50	0,04
126,00	128,20	0,14	9,50	0,04
127,00	129,20	0,14	9,59	0,04
128,00	130,20	0,14	9,50	0,04
129,00	131,30	0,14	9,87	0,04
130,00	132,30	0,15	10,04	0,04
131,00	133,30	0,15	10,00	0,04
132,00	134,30	0,15	9,78	0,04
133,00	135,30	0,15	9,67	0,04
134,00	136,30	0,15	9,57	0,04
135,00	137,30	0,15	9,57	0,04
136,00	138,30	0,15	9,52	0,04
137,00	139,30	0,15	9,56	0,04
138,00	140,30	0,15	9,44	0,04
139,00	141,30	0,16	9,27	0,04
140,00	142,30	0,16	9,56	0,04
141,00	143,30	0,16	9,23	0,04
142,00	144,30	0,16	9,10	0,04
143,00	145,30	0,16	9,30	0,04
144,00	146,30	0,16	9,19	0,04
145,00	147,30	0,16	9,36	0,04
146,00	148,30	0,16	9,26	0,04
147,00	149,30	0,16	9,24	0,04
148,00	150,30	0,17	8,90	0,04
149,00	151,30	0,17	8,60	0,04
150,00	152,30	0,17	8,42	0,04
151,00	153,30	0,17	8,31	0,04
152,00	154,30	0,17	8,04	0,04
153,00	155,30	0,17	8,10	0,04
154,00	156,30	0,17	7,71	0,03
155,00	157,30	0,17	7,66	0,03
156,00	158,30	0,17	7,18	0,03
157,00	159,30	0,18	6,87	0,03
158,00	160,30	0,18	6,52	0,03
159,00	161,30	0,18	5,58	0,02
160,00	162,40	0,18	4,55	0,02
161,00	163,40	0,18	3,91	0,02
162,00	164,40	0,18	3,56	0,02
163,00	165,50	0,18	3,36	0,01
164,00	166,50	0,18	2,77	0,01
165,00	167,50	0,18	2,54	0,01
166,00	168,50	0,19	2,90	0,01
167,00	169,50	0,19	2,64	0,01
168,00	170,50	0,19	3,03	0,01
169,00	171,50	0,19	2,99	0,01
170,00	172,50	0,19	3,08	0,01
171,00	173,50	0,19	2,83	0,01
172,00	174,50	0,19	2,84	0,01
