G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 8/5/2023	Tiempo: 14:53:58

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	3.308892 Nm
tau_tb	0.000000N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,01	0,16	2,10E-58
2,00	2,00	0,02	0,08	1,10E-58
3,00	3,00	0,03	0,10	1,26E-58
4,00	4,10	0,05	0,03	3,77E-59
5,00	5,10	0,06	0,12	1,57E-58
6,00	6,20	0,07	0,08	1,07E-58
7,00	7,20	0,08	0,30	3,83E-58
8,00	8,20	0,09	0,48	6,20E-58
9,00	9,20	0,10	0,35	4,48E-58
10,00	10,20	0,11	0,38	4,88E-58
11,00	11,30	0,12	0,64	8,35E-58
12,00	12,30	0,14	0,98	1,27E-57
13,00	13,30	0,15	0,97	1,26E-57
14,00	14,30	0,16	1,27	1,64E-57
15,00	15,30	0,17	1,57	2,03E-57
16,00	16,40	0,18	1,62	2,10E-57
17,00	17,40	0,19	1,62	2,10E-57
18,00	18,40	0,20	1,74	2,26E-57
19,00	19,40	0,21	1,74	2,25E-57
20,00	20,40	0,22	1,90	2,47E-57
21,00	21,40	0,24	1,81	2,35E-57
22,00	22,50	0,25	2,23	2,89E-57
23,00	23,50	0,26	2,28	2,96E-57
24,00	24,50	0,27	2,14	2,78E-57
25,00	25,50	0,28	2,22	2,87E-57
26,00	26,50	0,29	2,53	3,27E-57
27,00	27,50	0,30	2,40	3,11E-57
28,00	28,50	0,31	2,29	2,97E-57
29,00	29,50	0,32	2,52	3,26E-57
30,00	30,50	0,34	2,55	3,30E-57
31,00	31,50	0,35	2,69	3,48E-57
32,00	32,50	0,36	2,96	3,84E-57
33,00	33,50	0,37	3,06	3,97E-57
34,00	34,50	0,38	3,26	4,22E-57
35,00	35,50	0,39	3,18	4,12E-57
36,00	36,50	0,40	3,14	4,07E-57
37,00	37,50	0,41	3,13	4,05E-57
38,00	38,50	0,42	3,07	3,97E-57
39,00	39,50	0,43	3,03	3,92E-57
40,00	40,50	0,45	2,97	3,85E-57
41,00	41,50	0,46	3,08	3,99E-57
42,00	42,50	0,47	3,20	4,14E-57
43,00	43,50	0,48	3,31	4,29E-57
44,00	44,50	0,49	3,23	4,18E-57
45,00	45,50	0,50	3,13	4,05E-57
46,00	46,50	0,51	2,99	3,87E-57
47,00	47,50	0,52	2,95	3,82E-57
48,00	48,50	0,53	2,93	3,79E-57
49,00	49,50	0,54	3,01	3,90E-57
50,00	50,50	0,56	3,20	4,15E-57
51,00	51,50	0,57	3,09	4,01E-57
52,00	52,50	0,58	2,96	3,84E-57
53,00	53,50	0,59	2,21	2,86E-57
54,00	54,50	0,60	1,68	2,17E-57
55,00	55,50	0,61	1,15	1,48E-57
56,00	56,60	0,62	0,81	1,05E-57
57,00	57,70	0,64	0,49	6,37E-58
58,00	58,70	0,65	0,30	3,87E-58
59,00	59,70	0,66	0,14	1,79E-58
60,00	60,70	0,67	0,20	2,62E-58
61,00	61,70	0,68	0,24	3,05E-58
62,00	62,70	0,69	0,01	8,80E-60
63,00	63,70	0,70	0,06	8,28E-59
64,00	64,80	0,71	0,09	1,17E-58
65,00	65,80	0,72	0,27	3,49E-58
66,00	66,80	0,74	0,28	3,65E-58
67,00	67,80	0,75	0,35	4,57E-58
68,00	68,80	0,76	0,32	4,18E-58
69,00	69,80	0,77	0,40	5,20E-58
70,00	70,80	0,78	0,39	5,11E-58
71,00	71,80	0,79	0,49	6,32E-58
72,00	72,80	0,80	0,61	7,92E-58
