MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     1.7421875 s         3/30/2023 12:34:11 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.00016663689 -0.21740794 0.01953125
0.00055348501 -0.69633126 0.029296875
0.00074452255 -0.12755394 0.0390625
0.00062915497 0.44517219 0.048828125
0.0023559784 2.0188093 0.05859375
0.013170402 11.650249 0.068359375
0.030248869 24.746508 0.078125
0.047778547 38.867146 0.087890625
0.064815789 52.550213 0.09765625
0.082033314 66.690147 0.10742188
0.097693689 80.584061 0.1171875
0.1143191 94.330238 0.12695313
0.13203113 107.88061 0.13671875
0.14798313 120.4285 0.14648438
0.1646695 133.08928 0.15625
0.18113306 146.88037 0.16601563
0.19819041 160.71945 0.17578125
0.21406966 173.88574 0.18554688
0.23102359 186.06931 0.1953125
0.24721386 199.00172 0.20507813
0.26470456 211.84229 0.21484375
0.28033337 225.12503 0.22460938
0.29685283 238.13724 0.234375
0.31404233 251.24535 0.24414063
0.33040965 263.63516 0.25390625
0.34558266 276.19571 0.26367188
0.36285973 288.93576 0.2734375
0.37980261 301.48148 0.28320313
0.3960636 314.48151 0.29296875
0.41294578 327.40466 0.30273438
0.42848223 340.18881 0.3125
0.44525167 352.49023 0.32226563
0.46191102 364.52271 0.33203125
0.47816941 376.52399 0.34179688
0.49519852 388.48206 0.3515625
0.51167774 401.08865 0.36132813
0.52847606 413.80948 0.37109375
0.54440677 425.76581 0.38085938
0.56087583 437.39993 0.390625
0.57772964 448.83228 0.40039063
0.59448522 460.84564 0.41015625
0.61059183 472.99243 0.41992188
0.62719083 485.25681 0.4296875
0.64426953 497.20554 0.43945313
0.65952665 508.48032 0.44921875
0.67618924 519.63055 0.45898438
0.69342244 531.06   0.46875
0.70949537 542.84595 0.47851563
0.72589642 554.92987 0.48828125
0.74286789 566.57251 0.49804688
0.76009458 578.14856 0.5078125
0.77620357 589.24512 0.51757813
0.79275811 599.45978 0.52734375
0.80893147 610.10632 0.53710938
0.82565325 622.0152 0.546875
0.84234655 633.00348 0.55664063
0.85825765 643.31567 0.56640625
0.87528455 653.29742 0.57617188
0.89165115 663.67523 0.5859375
0.90773547 673.79443 0.59570313
0.92446667 683.96045 0.60546875
0.94093245 694.64478 0.61523438
0.9583351 704.30701 0.625
0.97489387 714.87531 0.63476563
0.99043691 723.85449 0.64453125
1.0069457 732.46814 0.65429688
1.0240459 741.78497 0.6640625
1.040974  751.18054 0.67382813
1.0569023 760.15045 0.68359375
1.0728892 769.06976 0.69335938
1.0900311 776.84253 0.703125
1.1070534 784.98621 0.71289063
1.1233541 792.32562 0.72265625
1.1395268 800.50214 0.73242188
1.1561805 808.28497 0.7421875
1.1718054 815.12457 0.75195313
1.1899197 821.50238 0.76171875
1.2062112 826.85938 0.77148438
1.2226149 831.63135 0.78125
1.2388867 836.91754 0.79101563
1.2554939 841.73383 0.80078125
1.2729529 845.98352 0.81054688
1.2894286 849.37    0.8203125
1.3050402 851.57349 0.83007813
1.3225197 853.08557 0.83984375
1.3391372 853.88092 0.84960938
1.3558426 854.75543 0.859375
1.3721087 854.84247 0.86914063
1.3891318 854.15894 0.87890625
1.4056464 852.15887 0.88867188
1.4218835 848.61646 0.8984375
1.4392552 846.24603 0.90820313
1.4559296 843.565   0.91796875
1.4722649 840.21558 0.92773438
1.4891624 837.54797 0.9375
1.5050377 833.77393 0.94726563
1.5217196 829.83197 0.95703125
1.5380559 826.26642 0.96679688
