G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 19/4/2023	Tiempo: 10:53:09

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	12.816298 Nm
tau_tb	0.056924N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,59	0,00
2,00	2,00	0,00	0,49	0,00
3,00	3,00	0,00	0,57	0,00
4,00	4,10	0,00	0,49	0,00
5,00	5,10	0,01	0,29	0,00
6,00	6,20	0,01	0,11	0,00
7,00	7,20	0,01	0,01	6,58E-5
8,00	8,20	0,01	0,17	0,00
9,00	9,20	0,01	0,52	0,00
10,00	10,20	0,01	0,54	0,00
11,00	11,30	0,01	0,88	0,00
12,00	12,30	0,01	1,13	0,01
13,00	13,30	0,01	1,28	0,01
14,00	14,30	0,01	1,44	0,01
15,00	15,30	0,02	1,61	0,01
16,00	16,40	0,02	1,93	0,01
17,00	17,40	0,02	2,11	0,01
18,00	18,40	0,02	2,43	0,01
19,00	19,40	0,02	2,62	0,01
20,00	20,40	0,02	2,90	0,01
21,00	21,40	0,02	3,25	0,01
22,00	22,50	0,02	3,41	0,02
23,00	23,50	0,02	3,62	0,02
24,00	24,50	0,03	3,82	0,02
25,00	25,50	0,03	4,22	0,02
26,00	26,50	0,03	4,46	0,02
27,00	27,50	0,03	4,63	0,02
28,00	28,50	0,03	5,05	0,02
29,00	29,50	0,03	5,13	0,02
30,00	30,50	0,03	5,33	0,02
31,00	31,50	0,03	5,54	0,02
32,00	32,50	0,03	5,47	0,02
33,00	33,50	0,03	5,87	0,03
34,00	34,50	0,04	6,17	0,03
35,00	35,50	0,04	6,25	0,03
36,00	36,50	0,04	6,44	0,03
