MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     1.0058594 s         5/8/2023 9:44:35 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
2.7404167e-05 0.19334257 0.020507813
0.00024933252 -0.43518841 0.030273438
-9.884825e-05 -0.65661967 0.040039063
9.596115e-05 -0.12718141 0.049804688
0.0036769838 1.2606382 0.059570313
0.015668944 6.9782882 0.069335938
0.032180723 14.415085 0.079101563
0.049877424 22.136793 0.088867188
0.067648783 29.745251 0.098632813
0.084629036 37.129669 0.10839844
0.10196531 44.607445 0.11816406
0.11870703 52.259563 0.12792969
0.13557693 59.47575 0.13769531
0.15178041 66.103859 0.14746094
0.16848864 73.046463 0.15722656
0.185123  80.051498 0.16699219
0.20185041 87.123291 0.17675781
0.21785076 94.355865 0.18652344
0.23515041 101.26106 0.19628906
0.25100806 107.89275 0.20605469
0.26806545 114.53092 0.21582031
0.28478441 120.72318 0.22558594
0.30102405 127.56452 0.23535156
0.31807119 134.01083 0.24511719
0.3344036 140.59142 0.25488281
0.34988037 146.89877 0.26464844
0.3676708 152.31013 0.27441406
0.38457665 158.21271 0.28417969
0.40123251 164.00754 0.29394531
0.41762817 169.55875 0.30371094
0.43383443 175.26955 0.31347656
0.45044959 180.32268 0.32324219
0.46644405 185.40427 0.33300781
0.48303014 189.91724 0.34277344
0.4992941 194.39056 0.35253906
0.51619577 199.33731 0.36230469
0.53331769 204.26624 0.37207031
0.54982913 208.52559 0.38183594
0.56658059 212.41263 0.39160156
0.58287823 216.14961 0.40136719
0.59927171 219.6031 0.41113281
0.61628836 223.0753 0.42089844
0.63299704 226.50793 0.43066406
0.64907843 229.5728 0.44042969
0.6657027 232.68208 0.45019531
0.68257982 234.82539 0.45996094
0.69956779 236.72453 0.46972656
0.71922529 48.337505 0.47949219
0.73872572 15.405119 0.48925781
0.75195646 -7.2143974 0.49902344
0.76841754 -2.2496283 0.50878906
0.78461486 2.2186339 0.51855469
0.80147773 -0.63858926 0.52832031
0.81808227 1.9707531 0.53808594
0.83429176 -0.19565225 0.54785156
0.8503052 -2.5267899 0.55761719
0.86749023 2.5894494 0.56738281
0.88461787 4.9152226 0.57714844
0.9010402 1.732558  0.58691406
0.91723937 -0.16689301 0.59667969
0.93374622 0.42930245 0.60644531
0.95072424 0.90122223 0.61621094
0.96671617 1.3007224 0.62597656
0.98397243 2.1871924 0.63574219
1.0002954 2.4033337 0.64550781
1.0168608 1.6649067 0.65527344
1.0337167 1.6666949 0.66503906
1.0502506 1.6076118 0.67480469
1.0659221 1.450479  0.68457031
1.0832014 1.6260892 0.69433594
1.0996447 2.0623951 0.70410156
1.1166054 1.6859174 0.71386719
1.1325824 1.6852468 0.72363281
1.1493646 1.4820695 0.73339844
1.1665348 1.4325231 0.74316406
1.1830747 1.699999  0.75292969
1.1994509 1.5129894 0.76269531
1.2162783 1.4537573 0.77246094
1.2328719 1.2786686 0.78222656
1.248726  0.86970627 0.79199219
1.2656898 1.2733787 0.80175781
1.2823294 1.1282414 0.81152344
1.299037  1.1596084 0.82128906
1.3169461 1.0696799 0.83105469
1.3324171 0.74394047 0.84082031
1.348838  0.76174736 0.85058594
1.3655833 0.96067786 0.86035156
1.3817416 1.0679662 0.87011719
1.3993146 1.2075901 0.87988281
1.4155517 1.1365861 0.88964844
1.4322133 0.95017254 0.89941406
1.4485049 0.73947012 0.90917969
1.4652766 0.59612095 0.91894531
1.4818171 0.70422888 0.92871094
1.4980093 1.2791157 0.93847656
1.5149947 1.2200326 0.94824219
1.5319011 0.98451972 0.95800781
1.5476382 0.88401139 0.96777344
1.564351  0.52593648 0.97753906
1.5811164 0.9239465 0.98730469
1.597279  1.0184944 0.99707031

