MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         4/21/2023 12:45:11 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.0006869869 0.87305903 0.01953125
0.00039611451 -0.20384789 0.029296875
0.0005151275 -1.2817234 0.0390625
0.00061650487 -1.3186038 0.048828125
9.8945529e-05 -0.019967556 0.05859375
-0.00019168742 -0.50097704 0.068359375
0.00035919322 -1.3107061 0.078125
-0.00051479321 -0.11689961 0.087890625
-0.00089811755 1.1066347 0.09765625
-0.0016169451 1.6582757 0.10742188
-0.0018054096 -0.70080161 0.1171875
-0.0015502857 -1.5406311 0.12695313
-0.0025355811 1.045391 0.13671875
-0.0024649256 0.64097345 0.14648438
-0.0037248984 -2.5752931 0.15625
-0.003305027 -0.047683716 0.16601563
-0.0034316476 -0.70728362 0.17578125
-0.0034270051 -0.67748129 0.18554688
-0.0029036605 -0.49054623 0.1953125
-0.0037637893 -0.66816807 0.20507813
-0.0041547553 0.90636313 0.21484375
-0.0040057674 -0.63210726 0.22460938
-0.0037631965 0.086575747 0.234375
-0.0041124546 0.65915287 0.24414063
-0.0041998499 -0.58665872 0.25390625
-0.0042715818 -1.6900897 0.26367188
-0.0056743198 -0.47698617 0.2734375
-0.0064958325 0.096708536 0.28320313
-0.0064252098 1.0412931 0.29296875
-0.0062727705 0.4722178 0.30273438
-0.0066591674 -0.81129372 0.3125
-0.0061857854 1.3384223 0.32226563
-0.0062900232 3.5528839 0.33203125
-0.0062890518 1.7628819 0.34179688
-0.0062054931 0.17009676 0.3515625
-0.0062417341 0.28699636 0.36132813
-0.0076901424 0.10557473 0.37109375
-0.0079051144 0.24214387 0.38085938
-0.0073224255 0.36269426 0.390625
-0.0076792012 -0.28192997 0.40039063
-0.0089432951 1.2808293 0.41015625
-0.0090231299 -1.9600242 0.41992188
-0.0088882055 -1.2982637 0.4296875
-0.010194878 1.097247 0.43945313
-0.0095753446 0.30651689 0.44921875
-0.0091694323 0.3144145 0.45898438
-0.0086895982 0.64976513 0.46875
-0.0090166274 0.38005412 0.47851563
-0.01006315 1.0135025 0.48828125
-0.0100608 2.6252122 0.49804688
-0.010020778 0.36142766 0.5078125
-0.0098599875 0.77426434 0.51757813
-0.010010145 1.0411441 0.52734375
-0.0096779112 0.33140182 0.53710938
-0.010594592 1.7192215 0.546875
-0.011713419 0.13493001 0.55664063
-0.01232935 -2.1158159 0.56640625
-0.01159782 0.51394105 0.57617188
-0.011740939 1.9720942 0.5859375
-0.011443919 0.89794397 0.59570313
-0.011763565 -0.80622733 0.60546875
-0.013270092 -1.5537441 0.61523438
-0.013250201 -2.1129847 0.625
-0.013702893 -0.84914267 0.63476563
-0.013448958 1.8771738 0.64453125
-0.012779401 -0.48518181 0.65429688
-0.014163324 -1.0451674 0.6640625
-0.01462803 -0.41738153 0.67382813
-0.015098847 -1.3606995 0.68359375
-0.015456173 0.46238303 0.69335938
-0.015928803 -0.015348196 0.703125
-0.014546783 -0.44837594 0.71289063
-0.014842732 -0.85406005 0.72265625
-0.016318688 -0.32939017 0.73242188
-0.016812384 -0.25816262 0.7421875
-0.016767636 2.1810083 0.75195313
-0.016886331 0.89302659 0.76171875
-0.016377047 0.67524612 0.77148438
-0.016634518 0.58591366 0.78125
-0.015742496 1.8398464 0.79101563
-0.017068442 -0.40687621 0.80078125
-0.016503653 -1.5891343 0.81054688
-0.01736171 0.28438866 0.8203125
-0.018333808 -0.28707087 0.83007813
-0.018182499 -0.57779253 0.83984375
-0.017441355 -1.7038733 0.84960938
-0.017999223 -1.5236437 0.859375
-0.017957652 0.12122095 0.86914063
-0.01884825 1.2859702 0.87890625
-0.019384941 -0.90166926 0.88867188
-0.019884864 -0.56862831 0.8984375
-0.019151719 -0.6839633 0.90820313
-0.019718466 0.77500939 0.91796875
-0.020699734 -1.2951344 0.92773438
-0.020618517 0.55238605 0.9375
-0.021307772 1.2025237 0.94726563
-0.021109711 -0.023841858 0.95703125
-0.021524284 0.91910362 0.96679688
-0.022052877 1.1070073 0.9765625
