MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         4/21/2023 11:58:33 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
2.872193e-05 -0.73947012 0.020507813
-0.00028417786 -3.1828136 0.030273438
-0.00031955002 -2.0042062 0.040039063
7.5586169e-05 -0.91083348 0.049804688
1.1321612e-06 -0.40389597 0.059570313
-0.00046019928 -3.5434961 0.069335938
-0.00052405102 -4.2806568 0.079101563
-0.00073628628 -2.6837735 0.088867188
-0.00075738184 -2.5857239 0.098632813
-0.0012654649 -1.9077957 0.10839844
-0.0010308478 -4.8047304 0.11816406
-0.001662382 -2.5884061 0.12792969
-0.0016295066 -1.9585341 0.13769531
-0.002361668 -1.3034046 0.14746094
-0.0022221128 0.10609627 0.15722656
-0.0022339525 -1.1229515 0.16699219
-0.0035248424 -4.9163399 0.17675781
-0.0027069128 -4.1300802 0.18652344
-0.0031187497 -2.9812007 0.19628906
-0.0031583931 -3.1919777 0.20605469
-0.0040964303 -4.512742 0.21582031
-0.0036812907 -3.3525376 0.22558594
-0.0044788136 -2.9078126 0.23535156
-0.0041332073 -3.1532347 0.24511719
-0.0039893296 -4.3042002 0.25488281
-0.0045639309 -3.7011504 0.26464844
-0.0047877594 -3.2350421 0.27441406
-0.0048054205 -2.9535592 0.28417969
-0.0050109243 -2.9846282 0.29394531
-0.0051022694 -2.4854393 0.30371094
-0.0060395044 -0.35233796 0.31347656
-0.0065295119 -0.90539455 0.32324219
-0.0066010668 -0.67599118 0.33300781
-0.0063667414 -1.8886477 0.34277344
-0.0064939065 -1.8045306 0.35253906
-0.0076534469 -0.15817583 0.36230469
-0.0075338599 -1.2245029 0.37207031
-0.0072371601 -1.5249848 0.38183594
-0.0068083266 -0.55707991 0.39160156
-0.006789057 -2.8669834 0.40136719
-0.0081951506 -3.5227835 0.41113281
-0.0083844448 -1.7006695 0.42089844
-0.0087689348 -2.2572279 0.43066406
-0.0085948789 -3.2305717 0.44042969
-0.0085283918 -3.5097451 0.45019531
-0.0086533884 -2.6659667 0.45996094
-0.009054766 -4.7400594 0.46972656
-0.0093786167 -2.3173542 0.47949219
-0.0093286857 -4.0493159 0.48925781
-0.010069664 -4.5065584 0.49902344
-0.010341692 -3.7365408 0.50878906
-0.010265026 -4.0169058 0.51855469
-0.0098357173 -3.0099602 0.52832031
-0.010506008 -1.8917024 0.53808594
-0.010660687 -1.9489229 0.54785156
-0.010128618 -1.4395267 0.55761719
-0.011553763 -3.1848252 0.56738281
-0.012306143 -2.0965934 0.57714844
-0.012361635 -1.4712662 0.58691406
-0.01223461 -1.8528104 0.59667969
-0.012515996 -1.9302219 0.60644531
-0.01212926 -1.7151237 0.61621094
-0.012262908 -1.1359155 0.62597656
-0.013570486 -2.8730929 0.63574219
-0.012869253 -3.041923 0.64550781
-0.013491124 -3.9452314 0.65527344
-0.013133902 -3.1008573 0.66503906
-0.01400594 -2.8661637 0.67480469
-0.013881092 -2.9065461 0.68457031
-0.014629231 -2.7871876 0.69433594
-0.014510484 -3.2743812 0.70410156
-0.014337356 -3.020093 0.71386719
-0.014873526 -2.314672 0.72363281
-0.015072095 -3.0700862 0.73339844
-0.015800511 -2.8410554 0.74316406
-0.0157896 -2.4888663 0.75292969
-0.017218672 -2.1419673 0.76269531
-0.016663659 -2.1845846 0.77246094
-0.016453899 -1.3687462 0.78222656
-0.017238081 -2.3855269 0.79199219
-0.016773047 -2.3967028 0.80175781
-0.017356392 -3.752038 0.81152344
-0.017148284 -4.7989187 0.82128906
-0.017466087 -1.5536696 0.83105469
-0.017447172 -3.6715717 0.84082031
-0.019024467 -3.8893521 0.85058594
-0.018554701 -1.822263 0.86035156
-0.019064475 -2.4848433 0.87011719
-0.018875297 -4.9159675 0.87988281
-0.019144263 -4.1116772 0.88964844
-0.019095613 -2.6885419 0.89941406
-0.01909156 -2.3733826 0.90917969
-0.018687816 -3.3637137 0.91894531
-0.019743267 -2.600327 0.92871094
-0.019926522 -2.8476863 0.93847656
-0.020818537 -1.7406791 0.94824219
