MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         5/23/2023 3:04:29 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.00062237756 -0.24281442 0.020507813
-0.0001251295 0.80391765 0.030273438
0.00037516214 2.163425 0.040039063
-0.00040064001 0.77195466 0.049804688
-0.0003358995 -0.8135289 0.059570313
-0.00010572693 -0.26121736 0.069335938
-0.00035200856 -1.0948628 0.079101563
-0.0014664154 1.2522191 0.088867188
-0.0016927567 0.99517405 0.098632813
-0.001055578 -1.1409819 0.10839844
-0.00097317679 0.11973083 0.11816406
-0.0011839614 -0.92513859 0.12792969
-0.002391092 -0.39897859 0.13769531
-0.0013827245 0.13820827 0.14746094
-0.002721861 0.46931207 0.15722656
-0.0027548035 0.74520707 0.16699219
-0.0037091137 0.84280968 0.17675781
-0.0047199619 -2.4958701 0.18652344
-0.0047817817 -2.0288677 0.19628906
-0.0037227229 0.072866678 0.20605469
-0.0026237806 -0.88706613 0.21582031
-0.0034727582 -1.3307482 0.22558594
-0.0033410238 -2.2132695 0.23535156
-0.0036814872 0.22985041 0.24511719
-0.0053708432 1.3294816 0.25488281
-0.0045772586 0.87365508 0.26464844
-0.0043981769 0.14066696 0.27441406
-0.0041412781 -0.37953258 0.28417969
-0.0042577479 1.8304586 0.29394531
-0.0056400802 -1.572445 0.30371094
-0.0063954815 2.2059679 0.31347656
-0.0070959278 3.2096357 0.32324219
-0.0073427293 -1.4366955 0.33300781
-0.0062952908 -0.027045608 0.34277344
-0.006874735 0.40113926 0.35253906
-0.0081001511 1.1271983 0.36230469
-0.0072434465 1.7305464 0.37207031
-0.0070362627 -0.70802867 0.38183594
-0.0074994508 -2.3450704 0.39160156
-0.0078600561 -0.32424927 0.40136719
-0.0081268381 0.78625977 0.41113281
-0.0094245905 2.1518021 0.42089844
-0.0090394188 -1.4207512 0.43066406
-0.0084898453 0.08225441 0.44042969
-0.008584124 -0.96537173 0.45019531
-0.0088864556 1.4101714 0.45996094
-0.010207816 -1.3452768 0.46972656
-0.0098751839 1.9473583 0.47949219
-0.010025427 0.018402934 0.48925781
-0.010160742 -0.32477081 0.49902344
-0.011082008 0.95941126 0.50878906
-0.011545814 0.051781535 0.51855469
-0.010433597 0.7802248 0.52832031
-0.011349725 1.6650558 0.53808594
-0.011978127 1.5748292 0.54785156
-0.010385186 1.2525916 0.55761719
-0.011107525 1.4848262 0.56738281
-0.013005519 1.5605241 0.57714844
-0.012935721 1.7757714 0.58691406
-0.011950626 0.66310167 0.59667969
-0.011715184 3.0633063 0.60644531
-0.011961575 1.295656 0.61621094
-0.012728365 1.8481165 0.62597656
-0.014510606 1.9872189 0.63574219
-0.014469752 2.0379572 0.64550781
-0.014314053 -1.2284517 0.65527344
-0.013960758 2.3517013 0.66503906
-0.015405827 1.7470121 0.67480469
-0.013930839 0.22657216 0.68457031
-0.015032917 1.4622509 0.69433594
-0.016736148 1.4033914 0.70410156
-0.016451923 0.36105514 0.71386719
-0.015545532 2.2563338 0.72363281
-0.016834443 0.62465668 0.73339844
-0.016156249 -0.74774027 0.74316406
-0.015327084 0.3169477 0.75292969
-0.01632865 0.52019954 0.76269531
-0.017348528 -0.051483512 0.77246094
-0.017367257 -0.008046627 0.78222656
-0.017494546 3.7959218 0.79199219
-0.017318785 0.61526895 0.80175781
-0.018336594 -0.53435564 0.81152344
-0.017679585 -1.0447949 0.82128906
-0.017973572 2.1325052 0.83105469
-0.01937386 1.931116 0.84082031
-0.019272966 -3.2937527 0.85058594
-0.019185351 -3.6973505 0.86035156
-0.019687764 0.85003674 0.87011719
-0.01958921 0.40002167 0.87988281
-0.019128691 1.899004 0.88964844
-0.019538831 -0.37744641 0.89941406
-0.01892923 0.54590404 0.90917969
-0.019662328 1.2457371 0.91894531
-0.019704022 1.237914 0.92871094
-0.019606989 2.0332634 0.93847656
-0.020574149 0.88512897 0.94824219
-0.020705666 2.0126998 0.95800781
-0.021409599 1.6779453 0.96777344
-0.020677175 0.25629997 0.97753906
