MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     3.3105469 s         3/30/2023 10:21:02 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00092569971 -1.9533932 0.020507813
0.00050301896 0.71533024 0.030273438
0.0006528222 0.90532005 0.040039063
-0.00073713018 0.60908496 0.049804688
0.00053768745 0.16592443 0.059570313
0.0090222573 9.407774 0.069335938
0.025948811 24.622307 0.079101563
0.041026343 39.932579 0.088867188
0.059032474 55.990742 0.098632813
0.075277582 72.119308 0.10839844
0.091134697 86.334496 0.11816406
0.10882301 104.35268 0.12792969
0.1252846 119.22739 0.13769531
0.14291009 135.60146 0.14746094
0.15904592 150.40718 0.15722656
0.17395931 165.22878 0.16699219
0.19201253 181.6196 0.17675781
0.20751244 196.01852 0.18652344
0.22285514 209.39618 0.19628906
0.23948984 225.53049 0.20605469
0.25755343 243.6176 0.21582031
0.2741769 258.10684 0.22558594
0.29121357 273.90182 0.23535156
0.30872104 288.36899 0.24511719
0.32371262 302.40671 0.25488281
0.34028995 316.7616 0.26464844
0.35576376 330.59097 0.27441406
0.37345672 347.92557 0.28417969
0.38975817 361.52417 0.29394531
0.40694433 377.47607 0.30371094
0.42265409 389.66681 0.31347656
0.43877184 403.89651 0.32324219
0.45436633 419.60538 0.33300781
0.47270641 433.83707 0.34277344
0.48974183 449.2663 0.35253906
0.50563967 463.03448 0.36230469
0.522645  477.29892 0.37207031
0.53931355 492.84525 0.38183594
0.55605114 507.55441 0.39160156
0.57146639 519.55499 0.40136719
0.58861506 533.95581 0.41113281
0.60303134 547.09509 0.42089844
0.61973661 562.00934 0.43066406
0.63714802 577.76343 0.44042969
0.65454882 589.46942 0.45019531
0.67113644 605.19104 0.45996094
0.68690354 618.29553 0.46972656
0.70317513 632.87262 0.47949219
0.72225505 647.74115 0.48925781
0.7384733 661.5929  0.49902344
0.75522125 672.77252 0.50878906
0.77106082 686.9411 0.51855469
0.78846145 701.65326 0.52832031
0.80503994 713.38245 0.53808594
0.8219111 726.672   0.54785156
0.83723724 738.77002 0.55761719
0.85425621 750.18469 0.56738281
0.87020642 763.33673 0.57714844
0.88824439 775.82935 0.58691406
0.90281838 787.62158 0.59667969
0.91987723 798.90106 0.60644531
0.93686032 810.48914 0.61621094
0.95241082 822.61627 0.62597656
0.97051245 832.79053 0.63574219
0.98690236 842.88086 0.64550781
1.0025132 853.66486 0.65527344
1.0187815 863.15009 0.66503906
1.0369956 873.92188 0.67480469
1.052086  881.75732 0.68457031
1.068736  890.47961 0.69433594
1.0860738 897.13873 0.70410156
1.1017992 903.16565 0.71386719
1.117124  909.2016  0.72363281
1.1344919 914.30206 0.73339844
1.1504096 918.04749 0.74316406
1.1688718 919.30371 0.75292969
1.1848541 920.97675 0.76269531
1.2022656 917.88672 0.77246094
1.2195051 915.6601  0.78222656
1.2356888 909.96686 0.79199219
1.2523315 905.27728 0.80175781
1.2689008 897.54565 0.81152344
1.2848746 890.5733  0.82128906
1.3010261 881.31787 0.83105469
1.3185686 872.72357 0.84082031
1.3328635 867.8963  0.85058594
1.3506454 860.47028 0.86035156
1.3681723 856.82782 0.87011719
1.3860416 853.32617 0.87988281
1.4025534 846.05908 0.88964844
1.41875   841.61432 0.89941406
1.4331247 836.34973 0.90917969
1.4512403 833.37946 0.91894531
1.4679346 831.26678 0.92871094
1.4847606 826.27295 0.93847656
1.5024422 822.72479 0.94824219
1.5166717 818.5412  0.95800781
1.533455  816.56055 0.96777344
