MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         5/23/2023 1:30:18 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00049122929 -0.024810433 0.020507813
0.00012983146 -0.2283603 0.030273438
2.4081934e-05 -0.089481473 0.040039063
0.00027598324 -0.75936317 0.049804688
-0.00058087439 -0.39048493 0.059570313
-0.00055495079 -0.47460198 0.069335938
-0.00064315239 0.084787607 0.079101563
-0.00068026612 -0.41179359 0.088867188
-0.0010396915 -0.16592443 0.098632813
-0.0013046999 -0.58211386 0.10839844
-0.0017762944 -0.40255487 0.11816406
-0.0019376539 -0.48704445 0.12792969
-0.0019445388 -0.26643276 0.13769531
-0.0025863107 0.18373132 0.14746094
-0.0026248617 -0.045746565 0.15722656
-0.0027716805 -0.5467236 0.16699219
-0.0034565507 -0.29057264 0.17675781
-0.0026935856 -0.3182143 0.18652344
-0.0035892213 -0.16495585 0.19628906
-0.0043466426 0.076815486 0.20605469
-0.0034133042 0.066906214 0.21582031
-0.0041424586 0.09290874 0.22558594
-0.0043933485 -0.51312149 0.23535156
-0.0043668775 -0.070109963 0.24511719
-0.0049634711 -0.41954219 0.25488281
-0.0045595458 -0.042617321 0.26464844
-0.0050819265 -0.30755997 0.27441406
-0.0054791053 -0.30562282 0.28417969
-0.0048978496 -0.18812716 0.29394531
-0.0058165481 -0.57041645 0.30371094
-0.0059137428 -0.51014125 0.31347656
-0.005882354 0.19356608 0.32324219
-0.0064730928 0.070855021 0.33300781
-0.0060247192 0.052601099 0.34277344
-0.0066410508 -0.017434359 0.35253906
-0.0064255139 -0.18179417 0.36230469
-0.007169995 -0.11347234 0.37207031
-0.0070625246 0.16279519 0.38183594
-0.0073974147 0.18388033 0.39160156
-0.0077602984 0.03926456 0.40136719
-0.0085901944 0.22955239 0.41113281
-0.00861507 -0.4979223 0.42089844
-0.0092289271 -0.21085143 0.43066406
-0.009064409 -0.50917268 0.44042969
-0.0093108425 0.031962991 0.45019531
-0.0092914347 -0.1578778 0.45996094
-0.010106143 0.17777085 0.46972656
-0.0097873174 -0.53033233 0.47949219
-0.0095534958 -0.038519502 0.48925781
-0.01033503 -0.26494265 0.49902344
-0.010824795 -0.026598573 0.50878906
-0.010333082 0.07763505 0.51855469
-0.011587154 0.26211143 0.52832031
-0.011366925 -0.40650368 0.53808594
-0.011402047 -0.46499074 0.54785156
-0.011994741 -0.39130449 0.55761719
-0.011771812 -0.32663345 0.56738281
-0.012026799 -0.043436885 0.57714844
-0.012325728 -0.090673566 0.58691406
-0.01262994 -0.041201711 0.59667969
-0.012760924 -0.32357872 0.60644531
-0.013022291 -0.28714538 0.61621094
-0.013168767 -0.35628676 0.62597656
-0.013834273 0.060722232 0.63574219
-0.013349351 0.066012144 0.64550781
-0.013434273 0.46439469 0.65527344
-0.014104198 -0.41127205 0.66503906
-0.014212326 -0.56236982 0.67480469
-0.014007835 -0.25950372 0.68457031
-0.015178991 0.35792589 0.69433594
-0.014913227 -0.2592802 0.70410156
-0.014710149 0.24668872 0.71386719
-0.015367998 -0.2194941 0.72363281
-0.014997801 -0.14439225 0.73339844
-0.015877998 -0.25361776 0.74316406
-0.016124217 -0.10617077 0.75292969
-0.01643884 -0.003054738 0.76269531
-0.016784977 0.22247434 0.77246094
-0.017075883 -0.08456409 0.78222656
-0.016813954 -0.32804906 0.79199219
-0.016565006 -0.33274293 0.80175781
-0.018090652 -0.46782196 0.81152344
-0.017870771 0.05595386 0.82128906
-0.017987361 -0.093281269 0.83105469
-0.017976299 0.31486154 0.84082031
-0.019075302 -0.41432679 0.85058594
-0.01927604 -0.3452599 0.86035156
-0.019359265 -0.66749752 0.87011719
-0.019389288 0.15430152 0.87988281
-0.019300241 -0.081285834 0.88964844
-0.018993892 0.077784061 0.89941406
-0.019338988 -0.53927302 0.90917969
-0.02011016 -0.18596649 0.91894531
-0.020324839 -0.41984022 0.92871094
-0.020593662 -0.18566847 0.93847656
-0.020354498 -0.28535724 0.94824219
-0.020794442 0.11906028 0.95800781
