MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         4/21/2023 11:50:12 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00040843352 -0.57727098 0.01953125
-0.00035391032 -0.10073185 0.029296875
-0.00055335287 0.058487058 0.0390625
-0.0010135478 1.0314584 0.048828125
-0.0008148778 -0.13194978 0.05859375
-0.0010696613 -0.20600855 0.068359375
-0.0011126065 -0.16637146 0.078125
-0.001814618 -1.1464208 0.087890625
-0.00047913339 0.98481774 0.09765625
-0.0012685647 0.42580068 0.10742188
-0.0013759611 0.32864511 0.1171875
-0.0015065857 -0.024959445 0.12695313
-0.0027038401 0.79624355 0.13671875
-0.0025691709 0.69759786 0.14648438
-0.0033921951 0.43906271 0.15625
-0.0044458723 1.6975403 0.16601563
-0.0034726535 1.2221932 0.17578125
-0.0032972433 1.1987239 0.18554688
-0.0035969974 1.6339868 0.1953125
-0.0033391607 1.784116 0.20507813
-0.0035232948 -1.8187612 0.21484375
-0.0041301935 -1.6514957 0.22460938
-0.0041399063 1.1734664 0.234375
-0.0044596372 -0.13723969 0.24414063
-0.0049375766 -0.15057623 0.25390625
-0.0057180822 -1.2120605 0.26367188
-0.0061394945 -0.2130121 0.2734375
-0.0056238663 -0.01706183 0.28320313
-0.0053451094 -1.8581003 0.29296875
-0.0056122174 -0.96082687 0.30273438
-0.0058311364 0.3810972 0.3125
-0.0068344153 0.14834106 0.32226563
-0.0075135678 1.1839718 0.33203125
-0.0067624021 0.99129975 0.34179688
-0.0080070179 1.7377734 0.3515625
-0.008144768 0.75109303 0.36132813
-0.0065422719 -1.9859523 0.37109375
-0.007077693 -2.3034959 0.38085938
-0.0069069471 1.0439008 0.390625
-0.0073294146 1.7006695 0.40039063
-0.0081419777 -0.60819089 0.41015625
-0.007967609 -1.5524775 0.41992188
-0.0090114884 1.0634959 0.4296875
-0.0089805648 0.58166683 0.43945313
-0.0098688994 -1.1588633 0.44921875
-0.0094870031 -1.829043 0.45898438
-0.0096897893 -0.2001971 0.46875
-0.010116464 0.14469028 0.47851563
-0.010401288 0.73827803 0.48828125
-0.010227653 0.44941902 0.49804688
-0.010019133 -2.8502941 0.5078125
-0.010541948 0.058785081 0.51757813
-0.010865503 -0.27805567 0.52734375
-0.010720146 0.71711838 0.53710938
-0.012005245 1.8285215 0.546875
-0.011704144 2.7955322 0.55664063
-0.012086548 -1.1251867 0.56640625
-0.011712667 1.8113852 0.57617188
-0.012570349 2.023056 0.5859375
-0.012238408 0.67166984 0.59570313
-0.013222506 -2.1398811 0.60546875
-0.012879731 0.6505847 0.61523438
-0.013396418 1.6208738 0.625
-0.013874874 0.11056662 0.63476563
-0.012859257 -0.49240887 0.64453125
-0.013855765 -0.72613358 0.65429688
-0.01427221 -0.47184527 0.6640625
-0.014558359 -1.2093782 0.67382813
-0.014184623 -0.71205199 0.68359375
-0.014135187 0.74326992 0.69335938
-0.015232115 0.37036836 0.703125
-0.016241224 -2.848208 0.71289063
-0.016773226 0.79967082 0.72265625
-0.015769448 -0.19438565 0.73242188
-0.016605282 0.96648932 0.7421875
-0.015662912 1.2552738 0.75195313
-0.016040528 0.63590705 0.76171875
-0.016187932 0.71361661 0.77148438
-0.016353093 -0.99122524 0.78125
-0.016828697 -0.025182962 0.79101563
-0.016591102 0.77173114 0.80078125
-0.016634636 1.1560321 0.81054688
-0.017688736 -0.50738454 0.8203125
-0.017298263 0.4517287 0.83007813
-0.017139858 -0.80324709 0.83984375
-0.018066065 0.76234341 0.84960938
-0.018755211 -0.275895 0.859375
-0.018347237 -0.8700788 0.86914063
-0.018915299 -0.91418624 0.87890625
-0.019103073 1.7508119 0.88867188
-0.019513965 0.20630658 0.8984375
-0.019270593 1.0027736 0.90820313
-0.020356508 -1.2722611 0.91796875
-0.020469032 -0.25525689 0.92773438
-0.021379741 -0.53241849 0.9375
-0.02149564 -1.86041 0.94726563
-0.021868622 -0.50805509 0.95703125
-0.021955954 0.75772405 0.96679688
-0.021488003 0.82604587 0.9765625
