MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     0.94921875 s        4/25/2023 2:17:04 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.0012192177 0.89481473 0.01953125
-0.0013438403 0.38169324 0.029296875
-0.0015919446 0.11071563 0.0390625
0.0055601588 5.0267577 0.048828125
0.020810822 16.57799 0.05859375
0.038215749 29.707924 0.068359375
0.055328444 41.554569 0.078125
0.072024703 53.076595 0.087890625
0.088078283 63.334702 0.09765625
0.10422076 75.133217 0.10742188
0.12108126 86.68251 0.1171875
0.13721596 98.759827 0.12695313
0.1541955 111.11558 0.13671875
0.17021067 121.39849 0.14648438
0.18672891 132.88863 0.15625
0.20366409 144.00125 0.16601563
0.22006266 155.5179 0.17578125
0.23637599 167.37886 0.18554688
0.25314283 178.87444 0.1953125
0.27001449 190.57512 0.20507813
0.28617761 201.24532 0.21484375
0.30299994 212.34021 0.22460938
0.32077157 223.44589 0.234375
0.33648685 234.74611 0.24414063
0.35271901 245.71382 0.25390625
0.36990684 256.88998 0.26367188
0.38569409 267.42999 0.2734375
0.40205774 277.66443 0.28320313
0.41834798 288.37717 0.29296875
0.43499351 299.56699 0.30273438
0.45121598 310.65845 0.3125
0.46830961 321.80057 0.32226563
0.48415425 332.57895 0.33203125
0.50148785 342.50275 0.34179688
0.51804125 353.11276 0.3515625
0.53440499 363.48718 0.36132813
0.55117333 374.63449 0.37109375
0.56684363 385.37259 0.38085938
0.58364117 395.2894 0.390625
0.60096526 405.41522 0.40039063
0.61771834 415.9014 0.41015625
0.63476217 425.53418 0.41992188
0.65097195 435.72079 0.4296875
0.6672039 446.00186 0.43945313
0.68396473 455.68433 0.44921875
0.70046991 465.89819 0.45898438
0.71664917 475.14899 0.46875
0.73293889 484.03329 0.47851563
0.7500959 493.68631 0.48828125
0.76676357 503.61307 0.49804688
0.78314322 513.34698 0.5078125
0.79952741 522.39124 0.51757813
0.81628066 531.30518 0.52734375
0.8332482 539.78149 0.53710938
0.84946382 548.65234 0.546875
0.86633277 557.80334 0.55664063
0.88231015 567.50323 0.56640625
0.89913225 576.33942 0.57617188
0.91593152 583.93427 0.5859375
0.93212295 592.27222 0.59570313
0.94819099 599.7074 0.60546875
0.96422815 608.20276 0.61523438
0.98116416 616.63037 0.625
0.99777097 625.02411 0.63476563
1.014328  632.04742 0.64453125
1.0307945 639.35748 0.65429688
1.0476464 646.32599 0.6640625
1.0893338 102.84677 0.67382813
1.0929077 -6.2523785 0.68359375
1.1023223 -38.420708 0.69335938
1.1223497 -10.660812 0.703125
1.1364381 8.3586578 0.71289063
1.1525675 3.7816911 0.72265625
1.1703341 -2.3931265 0.73242188
1.1867977 -6.5560637 0.7421875
1.2023771 -0.29034913 0.75195313
1.219153  7.8793616 0.76171875
1.2361256 5.1346421 0.77148438
1.2527401 -4.2866917 0.78125
1.2699342 -8.6438656 0.79101563
1.285625  -5.1303954 0.80078125
1.3023483 -0.9868294 0.81054688
1.3191065 1.9496679 0.8203125
1.3352859 3.1184406 0.83007813
1.3519886 1.4708936 0.83984375
1.3689543 -1.3677776 0.84960938
1.3854928 -2.7506053 0.859375
1.4021413 -3.028661 0.86914063
1.4188062 -1.52722  0.87890625
1.4346155 -0.59790909 0.88867188
1.4515488 -0.64991415 0.8984375
1.4682841 -0.20742416 0.90820313
1.4848865 -1.4015287 0.91796875
1.5016389 -1.0211766 0.92773438
1.517954  -1.6800314 0.9375
1.5343956 -1.6275048 0.94726563

