MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         5/23/2023 2:30:28 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00063842093 0.26576221 0.01953125
-0.00047492134 0.19222498 0.029296875
-0.00090767525 2.1208076 0.0390625
-0.001306975 1.6187131 0.048828125
6.9411923e-05 -1.520887 0.05859375
0.00077529193 1.3477355 0.068359375
-0.00048484653 -2.0027161 0.078125
0.00015522723 1.0858476 0.087890625
-3.8540533e-05 1.4522672 0.09765625
-0.001148073 -0.31769276 0.10742188
-0.0014993736 0.21576881 0.1171875
-0.0024922581 -0.21614134 0.12695313
-0.0025875221 1.880303 0.13671875
-0.001737457 0.91657043 0.14648438
-0.0023168754 1.9192696 0.15625
-0.0032387266 0.73745847 0.16601563
-0.0032054454 -1.1270493 0.17578125
-0.0037991272 -2.5703759 0.18554688
-0.0040268688 2.2635608 0.1953125
-0.0038034127 3.3404679 0.20507813
-0.0044357637 -1.9831955 0.21484375
-0.0036596307 -2.1758676 0.22460938
-0.0043183058 2.1066518 0.234375
-0.0036600919 3.4752488 0.24414063
-0.0034055854 0.83371997 0.25390625
-0.0050396118 -0.67025423 0.26367188
-0.0043659541 1.3881922 0.2734375
-0.0038334979 2.5295467 0.28320313
-0.0059589036 2.5717914 0.29296875
-0.0060950853 1.0952353 0.30273438
-0.0064598038 -2.4195762 0.3125
-0.0065682479 1.553148 0.32226563
-0.0061281347 2.9245763 0.33203125
-0.00596673 1.5062094 0.34179688
-0.0068935673 0.90755522 0.3515625
-0.0063076592 0.64060092 0.36132813
-0.006872321 1.6355515 0.37109375
-0.0080105197 1.5334785 0.38085938
-0.009545669 -1.5001744 0.390625
-0.007991734 0.20191073 0.40039063
-0.0072461786 -0.97282231 0.41015625
-0.007309577 0.8879602 0.41992188
-0.007818006 0.85897744 0.4296875
-0.0083500994 1.9586831 0.43945313
-0.0078133289 -0.30614436 0.44921875
-0.0085932808 -1.9836426 0.45898438
-0.0096155684 1.5633553 0.46875
-0.0099377874 -0.49330294 0.47851563
-0.010639384 1.3004243 0.48828125
-0.010770242 2.3896246 0.49804688
-0.010653497 0.99435449 0.5078125
-0.011140652 2.1547823 0.51757813
-0.011859277 2.10464 0.52734375
-0.011629261 3.5111606 0.53710938
-0.011168336 1.0065734 0.546875
-0.012002263 -2.1148472 0.55664063
-0.011621851 2.3335962 0.56640625
-0.012986613 4.7823787 0.57617188
-0.012275729 2.0994992 0.5859375
-0.012626993 2.2432208 0.59570313
-0.013388595 0.3477931 0.60546875
-0.012664858 2.1005421 0.61523438
-0.012694664 1.9163638 0.625
-0.013121741 2.5461614 0.63476563
-0.012402505 0.73112547 0.64453125
-0.014699527 2.6798248 0.65429688
-0.013508501 0.62227249 0.6640625
-0.013622939 0.56043267 0.67382813
-0.014727185 1.1307746 0.68359375
-0.015330144 2.1277368 0.69335938
-0.01476025 1.3895333 0.703125
-0.015691459 1.4963746 0.71289063
-0.015372539 1.4214218 0.72265625
-0.015971381 -1.2903661 0.73242188
-0.016039141 0.59053302 0.7421875
-0.017494133 -0.60811639 0.75195313
-0.016579898 2.2380054 0.76171875
-0.016451115 2.7369709 0.77148438
-0.017756859 0.10386109 0.78125
-0.017890034 -0.66936016 0.79101563
-0.01738929 1.944229 0.80078125
-0.017160695 0.89392066 0.81054688
-0.016883466 1.2621284 0.8203125
-0.016672278 1.6570836 0.83007813
-0.016078383 1.5697628 0.83984375
-0.017949827 -0.047236681 0.84960938
-0.018261269 0.75042248 0.859375
-0.017959645 -2.0290911 0.86914063
-0.018536607 2.3567677 0.87890625
-0.019327441 1.2262166 0.88867188
-0.017602213 1.6730279 0.8984375
-0.018955339 -0.42304397 0.90820313
-0.019438636 -0.0062584877 0.91796875
-0.019823253 0.55365264 0.92773438
-0.020975985 -0.019967556 0.9375
-0.020508001 2.0658226 0.94726563
-0.02047421 0.94071031 0.95703125
-0.020758389 1.0697544 0.96679688
-0.020427594 0.44316053 0.9765625
-0.021686163 -0.68224967 0.98632813
