MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     0.82910156 s        4/25/2023 2:23:26 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.00034531113 0.12949109 0.017578125
0.0036300393 2.5024266 0.02734375
0.017610729 11.418611 0.037109375
0.032914452 23.575424 0.046875
0.050144106 36.786644 0.056640625
0.067158878 49.546734 0.06640625
0.082987733 61.722694 0.076171875
0.099761911 73.409233 0.0859375
0.11627977 84.851311 0.095703125
0.13292792 97.040085 0.10546875
0.14999609 108.11724 0.11523438
0.16597207 120.38596 0.125
0.18189462 132.18053 0.13476563
0.19919215 143.74689 0.14453125
0.21554504 155.18092 0.15429688
0.23293775 166.33391 0.1640625
0.24888358 177.29185 0.17382813
0.26490554 188.6373 0.18359375
0.28215051 200.21082 0.19335938
0.29837787 211.87395 0.203125
0.31536132 221.96666 0.21289063
0.33119899 232.53433 0.22265625
0.34815893 241.96133 0.23242188
0.36440426 252.96555 0.2421875
0.38078916 263.85699 0.25195313
0.39786035 273.90735 0.26171875
0.41322625 283.64761 0.27148438
0.43083388 293.09528 0.28125
0.44735157 302.52402 0.29101563
0.4637509 311.91528 0.30078125
0.47995976 320.94376 0.31054688
0.49691018 330.18674 0.3203125
0.51358682 338.57114 0.33007813
0.53024179 345.9173 0.33984375
0.54713565 350.65793 0.34960938
0.56847066 32.517612 0.359375
0.58812147 33.981503 0.36914063
0.59978294 5.615726 0.37890625
0.61579871 -11.22199 0.38867188
0.6344173 -7.0730596 0.3984375
0.64863276 -0.80883503 0.40820313
0.66554773 0.43414533 0.41796875
0.68239409 -1.9112974 0.42773438
0.69901717 -6.4890833 0.4375
0.71596187 -5.0210209 0.44726563
0.7321412 1.0085851 0.45703125
0.74864441 3.867969 0.46679688
0.76548553 0.82038343 0.4765625
0.78211755 -3.1755118 0.48632813
0.79826081 -4.226789 0.49609375
0.81547976 -2.9974432 0.50585938
0.8315134 -1.1475384 0.515625
0.8483066 -0.83826482 0.52539063
0.86432749 -0.13895333 0.53515625
0.88098079 -0.54456294 0.54492188
0.89775079 -1.9510835 0.5546875
0.9151845 -1.873225 0.56445313
0.93075663 -1.3246387 0.57421875
0.948466  -2.1257253 0.58398438
0.96497452 -2.5539846 0.59375
0.98128861 -1.9066036 0.60351563
0.99789995 -2.0717084 0.61328125
1.0139248 -1.1500716 0.62304688
1.0310725 -1.1388212 0.6328125
1.0471691 -1.3837218 0.64257813
1.0639758 -1.7043948 0.65234375
1.0807936 -1.8060952 0.66210938
1.0968935 -2.0917506 0.671875
1.1146575 -1.8443167 0.68164063
1.1306182 -0.81978738 0.69140625
1.1471938 -0.76889992 0.70117188
1.1636996 -1.6397238 0.7109375
1.1801615 -1.8621981 0.72070313
1.1961758 -2.5074184 0.73046875
1.2134618 -2.5804341 0.74023438
1.229627  -1.7511845 0.75
1.2462693 -1.187101 0.75976563
1.2636536 -1.5326589 0.76953125
1.2800173 -1.4750659 0.77929688
1.2965814 -1.9751489 0.7890625
1.3131949 -2.2393465 0.79882813
1.3295878 -1.4953315 0.80859375
1.3460246 -1.3947487 0.81835938
1.3630244 -1.43677  0.828125

