MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     0.70117188 s        4/25/2023 2:22:11 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-2.2392487e-05 0.61325729 0.020507813
0.0054510366 4.3873491 0.030273438
0.019988773 14.953688 0.040039063
0.036450654 27.474985 0.049804688
0.053681348 40.656776 0.059570313
0.069921397 52.273273 0.069335938
0.086872064 63.808708 0.079101563
0.10275868 75.560135 0.088867188
0.11916331 87.258293 0.098632813
0.13636386 98.710876 0.10839844
0.15358944 111.65768 0.11816406
0.16906501 123.04611 0.12792969
0.18608756 134.58043 0.13769531
0.20141633 145.83595 0.14746094
0.21918994 156.10777 0.15722656
0.2351404 167.03896 0.16699219
0.25133684 178.62589 0.17675781
0.2684232 189.85413 0.18652344
0.28452858 201.10034 0.19628906
0.30144879 211.30182 0.20605469
0.31740972 221.91652 0.21582031
0.33433354 231.74748 0.22558594
0.35050246 242.74655 0.23535156
0.3675026 253.56963 0.24511719
0.38378885 263.79465 0.25488281
0.40006942 273.18811 0.26464844
0.41665617 282.59857 0.27441406
0.43411019 291.49466 0.28417969
0.44971904 300.81079 0.29394531
0.46651444 309.63873 0.30371094
0.48218858 318.65649 0.31347656
0.49992797 327.35886 0.32324219
0.51618767 335.26123 0.33300781
0.53259486 342.54163 0.34277344
0.54908049 349.87146 0.35253906
0.56500536 357.54233 0.36230469
0.58296144 363.88498 0.37207031
0.5989849 361.20956 0.38183594
0.62059784 -30.864923 0.39160156
0.63928121 14.602319 0.40136719
0.65200084 20.291059 0.41113281
0.66898298 0.47907233 0.42089844
0.68565077 -4.1510911 0.43066406
0.70185643 0.15839934 0.44042969
0.71851474 3.1138957 0.45019531
0.73528403 4.6759844 0.45996094
0.75206858 -0.062063336 0.46972656
0.76796043 -6.1637163 0.47949219
0.78494179 -3.09214 0.48925781
0.80107057 3.0214338 0.49902344
0.81792337 5.2687526 0.50878906
0.83438301 3.7041306 0.51855469
0.85105485 1.0180473 0.52832031
0.86778331 -0.51155686 0.53808594
0.88521177 -0.73581934 0.54785156
0.90147966 1.2345612 0.55761719
0.9176082 2.7160347 0.56738281
0.93463409 2.7215481 0.57714844
0.95061129 2.3771822 0.58691406
0.96787262 1.3294071 0.59667969
0.98364836 1.6358495 0.60644531
1.0010605 1.5602261 0.61621094
1.0175239 1.8977374 0.62597656
1.0340807 2.2979827 0.63574219
1.0502831 2.091378  0.64550781
1.0669549 1.834631  0.65527344
1.0829035 2.3708491 0.66503906
1.1005492 1.3162941 0.67480469
1.1171192 2.3708491 0.68457031
1.1328133 3.0475111 0.69433594

