MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     2.3095703 s         3/30/2023 12:12:50 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00017778948 -0.48205256 0.024414063
-8.0931932e-05 1.109466 0.034179688
-0.00038704602 1.3588369 0.043945313
0.0006120652 1.3612211 0.053710938
0.00787233 8.1034746 0.063476563
0.023245603 21.424965 0.073242188
0.039938882 35.943314 0.083007813
0.056355797 51.013901 0.092773438
0.073074549 65.69944 0.10253906
0.089561313 81.073273 0.11230469
0.10602595 96.102806 0.12207031
0.12327892 110.71652 0.13183594
0.13977754 123.70862 0.14160156
0.15594356 137.74998 0.15136719
0.1730454 153.00221 0.16113281
0.18977278 167.99911 0.17089844
0.20609547 181.8224 0.18066406
0.22238162 195.4978 0.19042969
0.23870973 209.67073 0.20019531
0.25548577 223.42108 0.20996094
0.27187252 237.68053 0.21972656
0.28840521 251.81139 0.22949219
0.30494976 266.73413 0.23925781
0.32208258 280.5134 0.24902344
0.33847937 293.72797 0.25878906
0.35479888 307.03284 0.26855469
0.37112269 320.76215 0.27832031
0.38843155 334.61725 0.28808594
0.40468001 349.06213 0.29785156
0.42097825 362.57281 0.30761719
0.4371326 375.58322 0.31738281
0.45393711 388.62027 0.32714844
0.47041509 402.13132 0.33691406
0.48644337 415.24841 0.34667969
0.50281763 428.9534 0.35644531
0.52075863 442.98935 0.36621094
0.53657651 456.30038 0.37597656
0.55377519 469.73376 0.38574219
0.56924295 481.70834 0.39550781
0.58692557 495.50708 0.40527344
0.60224885 508.51517 0.41503906
0.61952168 521.99847 0.42480469
0.63744843 535.40863 0.43457031
0.65356553 547.95557 0.44433594
0.66982728 560.11926 0.45410156
0.68487853 571.52423 0.46386719
0.70106   584.21704 0.47363281
0.71883744 597.96576 0.48339844
0.73513877 609.96497 0.49316406
0.75136203 622.10034 0.50292969
0.76859754 633.80945 0.51269531
0.78463924 646.15228 0.52246094
0.80102211 658.53857 0.53222656
0.81815958 670.50061 0.54199219
0.83484495 682.74432 0.55175781
0.85056996 694.49866 0.56152344
0.86844873 705.59039 0.57128906
0.88484907 716.383  0.58105469
0.90159637 728.40057 0.59082031
0.9174614 739.80542 0.60058594
0.93407524 750.91724 0.61035156
0.94960839 761.75854 0.62011719
0.9671272 771.60016 0.62988281
0.98338383 782.31793 0.63964844
0.99996549 793.2157 0.64941406
1.017241  804.08698 0.65917969
1.0333016 814.28406 0.66894531
1.0488472 824.20355 0.67871094
1.0660475 834.12964 0.68847656
1.0830256 843.05676 0.69824219
1.0997636 851.71448 0.70800781
1.1158623 860.71906 0.71777344
1.1323471 869.5946  0.72753906
1.1487519 878.21063 0.73730469
1.1656455 886.0639  0.74707031
1.1814518 893.1424  0.75683594
1.198583  900.29602 0.76660156
1.2149385 907.88977 0.77636719
1.2317252 914.49658 0.78613281
1.2484853 920.99188 0.79589844
1.2654313 925.98785 0.80566406
1.2808659 930.29596 0.81542969
1.2979246 934.15533 0.82519531
1.3145119 936.49329 0.83496094
1.3312035 938.79156 0.84472656
1.3475217 940.05231 0.85449219
1.3646156 939.70313 0.86425781
1.3811333 939.36151 0.87402344
1.3981807 936.45331 0.88378906
1.4152205 933.40936 0.89355469
1.4311339 929.87433 0.90332031
1.4479862 925.78748 0.91308594
1.4644307 921.4162  0.92285156
1.481568  917.12317 0.93261719
1.4983075 912.2384  0.94238281
1.5148944 907.28033 0.95214844
1.5325972 902.77405 0.96191406
1.5492164 898.52618 0.97167969
