MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         4/24/2023 10:15:07 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00040307746 -0.57384372 0.01953125
0.00044827917 -0.39212406 0.029296875
0.00054817216 -0.076964498 0.0390625
-0.00047651783 -0.12256205 0.048828125
0.00014249689 -0.54106116 0.05859375
0.00039862594 -0.42043626 0.068359375
-0.00036578573 -0.68083405 0.078125
-0.00055220077 -0.16570091 0.087890625
-0.00076954003 -0.39383769 0.09765625
-0.00079401105 -0.087693334 0.10742188
-0.0011517453 -0.48078597 0.1171875
-0.0015361778 -0.67926943 0.12695313
-0.0016300237 -0.64879656 0.13671875
-0.0022205296 -0.29869378 0.14648438
-0.0028839584 -0.62510371 0.15625
-0.0025128538 -0.04671514 0.16601563
-0.0026771384 -0.43012202 0.17578125
-0.0035618178 -0.22046268 0.18554688
-0.0035174449 -0.60379505 0.1953125
-0.0035643531 -0.43742359 0.20507813
-0.0039086919 -0.26747584 0.21484375
-0.0040456103 -0.3887713 0.22460938
-0.004682689 -0.0073760748 0.234375
-0.0047870278 -0.18835068 0.24414063
-0.004845853 -0.39942563 0.25390625
-0.0053522782 -0.65393746 0.26367188
-0.0054845419 -0.27067959 0.2734375
-0.0052869595 -0.2835691 0.28320313
-0.0058563026 -0.14565885 0.29296875
-0.0060907081 -0.50485134 0.30273438
-0.0059030792 -0.29757619 0.3125
-0.0061004693 -0.64849854 0.32226563
-0.0067970897 -0.2887845 0.33203125
-0.0069440254 -0.38810074 0.34179688
-0.0071675559 -0.22448599 0.3515625
-0.0069005596 -0.17613173 0.36132813
-0.007247102 -0.42937696 0.37109375
-0.0079121087 -0.52332878 0.38085938
-0.0073719178 -0.51669776 0.390625
-0.0085159689 -0.39041042 0.40039063
-0.0082452362 -0.027790666 0.41015625
-0.0085219368 -0.24758279 0.41992188
-0.0090762507 -0.46357512 0.4296875
-0.0095148422 -0.39353967 0.43945313
-0.0095657296 -0.66697598 0.44921875
-0.010251619 -0.47974288 0.45898438
-0.010078614 -0.37789345 0.46875
-0.010263279 0.06146729 0.47851563
-0.01004372 -0.40598214 0.48828125
-0.010292728 -0.26509166 0.49804688
-0.01020775 -0.73127449 0.5078125
-0.010795831 -0.2796948 0.51757813
-0.011580273 -0.55484474 0.52734375
-0.011143072 0.013336539 0.53710938
-0.011643907 -0.2310425 0.546875
-0.011906316 -0.39517879 0.55664063
-0.012536857 -0.75310469 0.56640625
-0.012042844 -0.49293041 0.57617188
-0.01287749 -0.45478344 0.5859375
-0.012800089 -0.4234165 0.59570313
-0.012889054 -0.28133392 0.60546875
-0.013302916 -0.15050173 0.61523438
-0.013753218 -0.49598515 0.625
-0.013994667 -0.38281083 0.63476563
-0.013273256 -0.24199486 0.64453125
-0.014083626 -0.3542006 0.65429688
-0.014255088 -0.26635826 0.6640625
-0.014171594 -0.4529953 0.67382813
-0.014477973 -0.17888844 0.68359375
-0.015124314 -0.92178583 0.69335938
-0.015874702 -0.50857663 0.703125
-0.01579879 -0.50134957 0.71289063
-0.0163486 -0.12487173 0.72265625
-0.016577199 -0.45277178 0.73242188
-0.016449336 -0.34593046 0.7421875
-0.01680875 -0.50753355 0.75195313
-0.017047932 -0.23745 0.76171875
-0.017658506 -0.49121678 0.77148438
-0.017491333 -0.00074505806 0.78125
-0.016994663 -0.28453767 0.79101563
-0.018075094 -0.044554472 0.80078125
-0.018083727 -0.59485435 0.81054688
-0.018700914 -0.65594912 0.8203125
-0.019044422 -0.32730401 0.83007813
-0.01895659 -0.51729381 0.83984375
-0.019390568 -0.12524426 0.84960938
-0.018501364 -0.24870038 0.859375
-0.020068567 -0.46409667 0.86914063
-0.019718463 -0.47199428 0.87890625
-0.020099504 -0.32439828 0.88867188
-0.020429721 -0.64872205 0.8984375
-0.02032207 -0.11198223 0.90820313
-0.021050669 -0.38824975 0.91796875
-0.021037903 -0.058785081 0.92773438
-0.021267425 -0.73485076 0.9375
-0.021290051 -0.38683414 0.94726563
