MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         4/24/2023 12:29:54 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00069303293 -1.6402453 0.01953125
-0.00019034558 -1.0345131 0.029296875
-0.00078380946 -0.067874789 0.0390625
-0.00050294911 0.37364662 0.048828125
-0.0010016939 0.36247075 0.05859375
9.9402358e-05 -1.4258176 0.068359375
-0.0008813662 -0.25555491 0.078125
-1.0096424e-05 -1.0679662 0.087890625
-0.00010841365 -0.9342283 0.09765625
-0.00017943096 -0.91716647 0.10742188
-0.001547203 -0.55246055 0.1171875
-0.0019186132 -1.0677427 0.12695313
-0.0015006264 -0.65952539 0.13671875
-0.0014894945 0.05081296 0.14648438
-0.0018935059 -1.1912733 0.15625
-0.0021051259 -0.30383468 0.16601563
-0.0025234623 -1.5322864 0.17578125
-0.0027540377 -0.69335103 0.18554688
-0.0026261413 -0.32410026 0.1953125
-0.0026617555 -2.7649105 0.20507813
-0.0024687971 -1.8184632 0.21484375
-0.0017444053 -2.0728259 0.22460938
-0.0029521612 -0.92551112 0.234375
-0.0034065298 -1.6643107 0.24414063
-0.0043440312 -1.6158819 0.25390625
-0.004861902 -1.9412488 0.26367188
-0.0047153817 -0.72523952 0.2734375
-0.0054801228 -0.60215592 0.28320313
-0.00549052 -0.77076256 0.29296875
-0.0051032491 -0.97468495 0.30273438
-0.0043401965 -0.73894858 0.3125
-0.0046589156 -0.90457499 0.32226563
-0.0051468411 -1.9137561 0.33203125
-0.0058452003 -1.0272115 0.34179688
-0.0063862172 -1.4299899 0.3515625
-0.0062866043 -0.40270388 0.36132813
-0.0068378802 -0.301525 0.37109375
-0.0067759072 -1.0256469 0.38085938
-0.0072729504 -1.3086945 0.390625
-0.0073343441 -1.4289469 0.40039063
-0.0073142922 -1.4328957 0.41015625
-0.0077580092 -1.398623 0.41992188
-0.0070899813 -1.4570355 0.4296875
-0.0076551563 -0.66794455 0.43945313
-0.0080776038 -1.5744567 0.44921875
-0.0089533618 -0.57823956 0.45898438
-0.00973453 -1.0442734 0.46875
-0.0093675554 -1.5623868 0.47851563
-0.0093593355 -0.018551946 0.48828125
-0.0088749714 -1.1989474 0.49804688
-0.010532446 -0.39234757 0.5078125
-0.010027342 -1.3008714 0.51757813
-0.010140112 -1.7559528 0.52734375
-0.011043556 -2.2717566 0.53710938
-0.010573915 -0.15065074 0.546875
-0.011816327 -0.33266842 0.55664063
-0.01156016 -0.60290098 0.56640625
-0.010909264 -1.5333295 0.57617188
-0.011125674 -0.67576766 0.5859375
-0.011998383 -2.1965055 0.59570313
-0.011255081 -1.6420335 0.60546875
-0.012016991 -0.89392066 0.61523438
-0.012162546 -0.94272196 0.625
-0.013523962 -0.24981797 0.63476563
-0.012037718 -1.7723441 0.64453125
-0.013548229 -0.77158213 0.65429688
-0.014130931 -1.7296523 0.6640625
-0.014734718 -1.4091283 0.67382813
-0.01485852 -1.8688291 0.68359375
-0.015234577 -0.19140542 0.69335938
-0.014371713 0.57019293 0.703125
-0.015135287 -1.6357005 0.71289063
-0.015351409 -1.6869605 0.72265625
-0.014919573 -1.6607344 0.73242188
-0.015610117 -1.4538318 0.7421875
-0.015371394 -0.16316772 0.75195313
-0.016395217 -0.57287514 0.76171875
-0.01656957 -0.36150217 0.77148438
-0.016635962 -2.3362041 0.78125
-0.016320048 -1.29655 0.79101563
-0.016886087 -0.17017126 0.80078125
-0.017477328 -0.63657761 0.81054688
-0.018321529 -1.2676418 0.8203125
-0.017726865 -0.80518425 0.83007813
-0.017682601 -0.36694109 0.83984375
-0.017706459 -2.2300334 0.84960938
-0.017145183 -1.5685707 0.859375
-0.017096233 -1.2722611 0.86914063
-0.018223034 -2.1089613 0.87890625
-0.018472806 -1.4600903 0.88867188
-0.019215219 -1.0038912 0.8984375
-0.019094752 -2.2561102 0.90820313
-0.018569713 -1.5287846 0.91796875
-0.019505955 -1.1783093 0.92773438
-0.019882878 0.15698373 0.9375
-0.020698082 -1.1920929 0.94726563
