MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         4/21/2023 2:00:48 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
3.3141918e-05 1.4159828 0.01953125
-0.00079727598 1.9469857 0.029296875
-0.00084204378 2.4516134 0.0390625
-0.0011540627 1.2145191 0.048828125
-0.00035579698 1.5638024 0.05859375
-0.0012866851 2.344027 0.068359375
-0.00095318403 4.1119008 0.078125
-0.0015804661 1.212582 0.087890625
-0.0010807193 -0.30174851 0.09765625
-0.0023593183 1.7693639 0.10742188
-0.0016411057 1.8702447 0.1171875
-0.0014001433 1.4312565 0.12695313
-0.0017805885 2.4478884 0.13671875
-0.0013901031 1.3450533 0.14648438
-0.0017103559 0.4915148 0.15625
-0.0023598655 0.92916191 0.16601563
-0.0031670046 1.4019012 0.17578125
-0.0032818166 1.6734004 0.18554688
-0.0036980703 -0.11503696 0.1953125
-0.0042446237 0.8302182 0.20507813
-0.003225144 1.8664449 0.21484375
-0.0036646866 1.3092905 0.22460938
-0.0044888826 1.2717396 0.234375
-0.0043626102 0.9585917 0.24414063
-0.0045640371 1.9864738 0.25390625
-0.0052561397 2.9155612 0.26367188
-0.00519105 1.81593 0.2734375
-0.0057149739 0.91917813 0.28320313
-0.0054945629 1.4562905 0.29296875
-0.0054676933 1.1958182 0.30273438
-0.0058114654 1.7305464 0.3125
-0.0064346334 1.4188141 0.32226563
-0.0066856877 1.5214086 0.33203125
-0.0070204856 1.9177049 0.34179688
-0.0067926506 0.47393143 0.3515625
-0.0064481655 1.0787696 0.36132813
-0.0068909032 1.9707531 0.37109375
-0.0065232203 -0.17203391 0.38085938
-0.0073281443 1.73226 0.390625
-0.0081885103 1.5426427 0.40039063
-0.0082238019 1.11036 0.41015625
-0.0082065342 0.85487962 0.41992188
-0.0086500822 1.7235428 0.4296875
-0.0094650332 0.79907477 0.43945313
-0.0092925755 1.5575439 0.44921875
-0.0093921274 0.67129731 0.45898438
-0.0097249215 0.84169209 0.46875
-0.0095810406 1.9971281 0.47851563
-0.0097365836 2.0624697 0.48828125
-0.010290841 0.75869262 0.49804688
-0.010890685 1.9807369 0.5078125
-0.010856043 1.7771125 0.51757813
-0.010510293 0.36247075 0.52734375
-0.011628055 0.35442412 0.53710938
-0.012061045 -1.2456626 0.546875
-0.011629683 0.95799565 0.55664063
-0.012626734 0.82671642 0.56640625
-0.012385002 1.6972423 0.57617188
-0.012544987 0.062286854 0.5859375
-0.012305381 0.65997243 0.59570313
-0.011845902 1.8531084 0.60546875
-0.012461403 1.86041 0.61523438
-0.012871562 2.1230431 0.625
-0.013569143 1.2813509 0.63476563
-0.01420301 -0.66265464 0.64453125
-0.01426354 0.58881938 0.65429688
-0.015348426 2.1135807 0.6640625
-0.014761424 2.1814556 0.67382813
-0.014739354 2.0597129 0.68359375
-0.015287412 3.6151707 0.69335938
-0.015200304 3.343895 0.703125
-0.015122987 3.1708927 0.71289063
-0.014835019 3.4660101 0.72265625
-0.01526969 0.81725419 0.73242188
-0.015536846 2.289638 0.7421875
-0.016361846 2.3115425 0.75195313
-0.016264949 1.0630488 0.76171875
-0.017357729 1.4288723 0.77148438
-0.017184593 1.7729402 0.78125
-0.017860195 0.18283725 0.79101563
-0.017543521 0.27678907 0.80078125
-0.017353777 3.1454861 0.81054688
-0.017687762 1.8376857 0.8203125
-0.018244166 1.3560057 0.83007813
-0.018817743 0.63128769 0.83984375
-0.0180563 -0.23275614 0.84960938
-0.018682308 0.79542398 0.859375
-0.018868027 2.7076154 0.86914063
-0.018635117 1.7595291 0.87890625
-0.019911081 0.0089406967 0.88867188
-0.019752294 1.7271191 0.8984375
-0.019507635 1.8627942 0.90820313
-0.020745566 -0.34533441 0.91796875
-0.021226633 0.9535253 0.92773438
-0.02063339 1.5801191 0.9375
-0.021037282 2.3647399 0.94726563
-0.021775268 2.7895718 0.95703125
-0.021864107 3.0436368 0.96679688
-0.021896327 1.1721998 0.9765625
-0.021577807 2.5499611 0.98632813
-0.020753797 2.913624 0.99609375
