MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     1.0771484 s         4/25/2023 2:46:49 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00057488214 -0.63017011 0.020507813
-0.00062129693 -1.1792034 0.030273438
0.0073884381 2.2216141 0.040039063
0.023645092 9.4101582 0.049804688
0.039830387 17.125978 0.059570313
0.056456983 23.677126 0.069335938
0.073418394 30.273645 0.079101563
0.089354932 36.320763 0.088867188
0.10566998 43.34219 0.098632813
0.1222349 49.668179 0.10839844
0.13888524 56.824459 0.11816406
0.15520419 64.133781 0.12792969
0.17231505 70.48674 0.13769531
0.18852809 76.858994 0.14746094
0.20561814 83.373116 0.15722656
0.22220296 89.885887 0.16699219
0.23870641 96.819626 0.17675781
0.25456738 104.12984 0.18652344
0.27173245 110.09507 0.19628906
0.28788033 116.3394 0.20605469
0.30465978 122.09453 0.21582031
0.32102409 127.70742 0.22558594
0.33675182 133.93544 0.23535156
0.35374138 141.66415 0.24511719
0.37044322 148.18393 0.25488281
0.38666111 154.23656 0.26464844
0.40325266 159.73106 0.27441406
0.4198038 165.16484 0.28417969
0.43698916 171.59216 0.29394531
0.45324931 178.03893 0.30371094
0.47008613 184.51035 0.31347656
0.48601729 190.21011 0.32324219
0.50550222 29.380917 0.33300781
0.52251667 11.574104 0.34277344
0.53833908 -5.982667 0.35253906
0.55481011 -4.6242771 0.36230469
0.57173681 -1.1488795 0.37207031
0.58651006 1.4379621 0.38183594
0.60448468 1.2865663 0.39160156
0.62112129 -2.4233012 0.40136719
0.63759202 -4.8366933 0.41113281
0.65377468 -1.5328825 0.42089844
0.67068565 1.5078485 0.43066406
0.68704003 1.4232844 0.44042969
0.70365834 -0.31992793 0.45019531
0.72006935 -2.2587924 0.45996094
0.73657215 -2.4266541 0.46972656
0.75327855 -1.5019625 0.47949219
0.77004713 -0.70996583 0.48925781
0.78620279 0.2618134 0.49902344
0.80333203 0.61064959 0.50878906
0.81982493 -0.8417666 0.51855469
0.83619601 -1.0918081 0.52832031
0.85305774 -2.0685792 0.53808594
0.87025577 -1.5816092 0.54785156
0.88732392 -1.0928512 0.55761719
0.90282691 0.10281801 0.56738281
0.92017716 -0.11183321 0.57714844
0.9365688 -0.62026083 0.58691406
0.95260876 -1.6282499 0.59667969
0.96873313 -1.675114 0.60644531
0.98616958 -1.0384619 0.61621094
1.0029345 -0.59761107 0.62597656
1.0193861 -0.45284629 0.63574219
1.0353559 -0.5518645 0.64550781
1.0526041 -1.2210011 0.65527344
1.0690672 -1.2225658 0.66503906
1.085489  -1.4463067 0.67480469
1.1021227 -0.85480511 0.68457031
1.1189688 -0.14267862 0.69433594
1.1361578 -0.87887049 0.70410156
1.1520371 -1.0688603 0.71386719
1.1685345 -1.3594329 0.72363281
1.1853467 -1.3691932 0.73339844
1.2014786 -0.7468462 0.74316406
1.2186096 -0.52675605 0.75292969
1.2347029 -0.40091574 0.76269531
1.251469  -0.52854419 0.77246094
1.2686205 -1.9624084 0.78222656
1.2853879 -1.3425946 0.79199219
1.3013018 -0.64045191 0.80175781
1.3178619 -0.64648688 0.81152344
1.3344949 0.50470233 0.82128906
1.3510342 -0.50604343 0.83105469
1.367726  -1.3177842 0.84082031
1.3841069 -1.4863163 0.85058594
1.4001077 -1.0617077 0.86035156
1.4176309 -0.36947429 0.87011719
1.4336797 0.11570752 0.87988281
1.4502591 -0.071823597 0.88964844
1.4676925 -0.29481947 0.89941406
1.4835477 -1.2649596 0.90917969
1.4998592 -0.80041587 0.91894531
1.5171955 -0.67487359 0.92871094
1.5341705 0.017285347 0.93847656
1.5505211 0.23216009 0.94824219
1.5673068 -0.14767051 0.95800781
1.5828606 -0.76912344 0.96777344
1.5994813 -1.1336058 0.97753906
1.6166366 -1.0159612 0.98730469
1.6333219 -0.026747584 0.99707031
1.6498473 0.37811697 1.0068359
1.6662784 -0.091716647 1.0166016
1.6827004 -0.50909817 1.0263672
1.6995224 -0.16711652 1.0361328
1.7158585 -0.19975007 1.0458984
1.7325779 0.37945807 1.0556641
1.7492129 0.40084124 1.0654297
1.7655097 0.51058829 1.0751953

