MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         4/21/2023 3:57:22 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.0001397796 -2.1197648 0.01953125
0.00012881035 -3.3977628 0.029296875
0.00040270176 -2.4068356 0.0390625
-0.00025533253 -2.3344903 0.048828125
-0.00059278071 -2.4220347 0.05859375
-0.00052148802 -3.0060112 0.068359375
6.1965402e-05 -2.9528141 0.078125
-0.00022423975 -2.5769324 0.087890625
-0.00049255136 -4.1715803 0.09765625
-0.00046713845 -2.1278114 0.10742188
-0.0012701212 -2.1284075 0.1171875
-0.0022149067 -2.4878979 0.12695313
-0.0018654622 -3.1767039 0.13671875
-0.0021678614 -2.5205314 0.14648438
-0.002376854 -2.9848516 0.15625
-0.0027738514 -2.3127346 0.16601563
-0.0021272544 -2.7687848 0.17578125
-0.0029689479 -0.80436468 0.18554688
-0.0028283261 -1.5205145 0.1953125
-0.0037902242 -2.6916714 0.20507813
-0.0043579335 -1.7210096 0.21484375
-0.0045778994 -1.058653 0.22460938
-0.0042147897 -1.9684434 0.234375
-0.0039382246 -2.0212679 0.24414063
-0.004906984 -1.1122972 0.25390625
-0.0051924284 -1.7198175 0.26367188
-0.0049350909 -1.873523 0.2734375
-0.0061467947 -1.3165921 0.28320313
-0.0061289771 -1.4400482 0.29296875
-0.0054561622 -2.3214519 0.30273438
-0.0059796018 -1.4086813 0.3125
-0.0060136509 -2.2228062 0.32226563
-0.0063160812 -2.2576749 0.33203125
-0.0062604193 -2.7400255 0.34179688
-0.0073043504 -1.4977157 0.3515625
-0.0071973978 -2.1845846 0.36132813
-0.0075112344 -1.9373 0.37109375
-0.0073240595 -2.2583456 0.38085938
-0.0071128043 -2.9101224 0.390625
-0.0077721807 -3.7781894 0.40039063
-0.0081032887 -2.1500139 0.41015625
-0.0082514789 -2.6840715 0.41992188
-0.0094821919 -2.3449211 0.4296875
-0.0088400282 -1.9238889 0.43945313
-0.0089659216 -1.6820431 0.44921875
-0.0086181685 -1.8201768 0.45898438
-0.010040272 -1.7055869 0.46875
-0.010073851 -1.7417967 0.47851563
-0.010146529 -1.6212463 0.48828125
-0.010521399 -1.0854006 0.49804688
-0.010057414 -1.444295 0.5078125
-0.010864976 -1.9871444 0.51757813
-0.010616243 -1.6014278 0.52734375
-0.010407591 -0.91522932 0.53710938
-0.010773445 -2.0486116 0.546875
-0.011259502 -2.0460784 0.55664063
-0.011692015 -2.246052 0.56640625
-0.011986763 0.34593046 0.57617188
-0.012381753 -1.0251999 0.5859375
-0.013112106 -2.472177 0.59570313
-0.012860092 -1.8306077 0.60546875
-0.013040351 -1.5848875 0.61523438
-0.012811548 -1.4640391 0.625
-0.013794038 -2.3888798 0.63476563
-0.013571368 -1.3881922 0.64453125
-0.013573726 -3.1730533 0.65429688
-0.013997736 -3.5248697 0.6640625
-0.014369047 -2.2614746 0.67382813
-0.014637582 -2.625361 0.68359375
-0.01508456 -2.8434396 0.69335938
-0.015505282 -2.8587878 0.703125
-0.015188947 -3.4064054 0.71289063
-0.015588739 -2.3502855 0.72265625
-0.015302273 -2.9195099 0.73242188
-0.015406668 -2.4389477 0.7421875
-0.015546596 -2.9182434 0.75195313
-0.015956149 -1.9714981 0.76171875
-0.016101273 -2.2440405 0.77148438
-0.016688211 -2.9267371 0.78125
-0.016652433 -2.5095792 0.79101563
-0.017173111 -1.3237447 0.80078125
-0.017519448 -1.052469 0.81054688
-0.018073112 -2.6265531 0.8203125
-0.018131902 -2.3849308 0.83007813
-0.019004216 -1.3375282 0.83984375
-0.01798814 -0.031813979 0.84960938
-0.018896652 -1.8547475 0.859375
-0.01878012 -1.01991 0.86914063
-0.018448079 -1.0234118 0.87890625
-0.019064452 -0.92461705 0.88867188
-0.019768907 -2.0062923 0.8984375
-0.02004428 -1.9772351 0.90820313
-0.020369396 -1.9606203 0.91796875
-0.021272941 -0.64902008 0.92773438
-0.020264547 -1.8701702 0.9375
-0.020929921 -2.848208 0.94726563
-0.022337088 -2.0844488 0.95703125
