MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     1.1542969 s         5/8/2023 9:33:45 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.00020023435 -0.81054866 0.018554688
0.00030379742 -0.5210191 0.028320313
0.00019799918 -0.31784177 0.038085938
0.0026950613 1.1187792 0.047851563
0.012094341 7.6723099 0.057617188
0.02913326 18.923878 0.067382813
0.047114119 31.527355 0.077148438
0.064259022 43.945389 0.086914063
0.081993453 55.814533 0.096679688
0.098810904 67.325012 0.10644531
0.11545997 78.476593 0.11621094
0.13225508 89.50502 0.12597656
0.14847927 100.41676 0.13574219
0.16497821 111.59509 0.14550781
0.18233098 122.61375 0.15527344
0.19792132 133.59122 0.16503906
0.21452717 144.03313 0.17480469
0.23092869 154.65677 0.18457031
0.24729875 165.04944 0.19433594
0.2637811 175.78557 0.20410156
0.27994925 186.57483 0.21386719
0.29671472 197.18118 0.22363281
0.3135342 207.61281 0.23339844
0.33031142 217.76497 0.24316406
0.34709331 228.18402 0.25292969
0.36316848 238.26286 0.26269531
0.38048625 248.46822 0.27246094
0.39708391 258.81284 0.28222656
0.41320679 268.52249 0.29199219
0.42980239 278.11884 0.30175781
0.4462229 287.45517 0.31152344
0.46258289 297.05399 0.32128906
0.47891662 306.81088 0.33105469
0.49604589 316.10632 0.34082031
0.51270926 325.63483 0.35058594
0.52933449 334.57196 0.36035156
0.5457828 343.33014 0.37011719
0.56157839 352.19626 0.37988281
0.57934934 360.89514 0.38964844
0.59589857 369.80148 0.39941406
0.61228627 378.44629 0.40917969
0.62877631 386.77158 0.41894531
0.64555949 394.73129 0.42871094
0.66189188 402.49597 0.43847656
0.6785931 410.50388 0.44824219
0.69470555 418.21075 0.45800781
0.71189106 425.97263 0.46777344
0.7283504 433.33292 0.47753906
0.74482507 440.36472 0.48730469
0.76062596 447.08859 0.49707031
0.77733511 453.78629 0.50683594
0.79445922 460.45703 0.51660156
0.81118912 466.95966 0.52636719
0.82840818 473.04236 0.53613281
0.84451753 478.77383 0.54589844
0.86105132 483.9726 0.55566406
0.87802178 488.91006 0.56542969
0.89381057 493.62952 0.57519531
0.9111954 498.02011 0.58496094
0.92799312 502.04474 0.59472656
0.94456941 504.84015 0.60449219
0.97611797 -34.558849 0.61425781
0.98411834 38.925858 0.62402344
1.0005    7.7477098 0.63378906
1.0148914 -7.0172548 0.64355469
1.0319457 -5.7242064 0.65332031
1.0483879 -3.9147587 0.66308594
1.0647657 3.3296645 0.67285156
1.0811559 1.6233325 0.68261719
1.0983329 -9.9033117 0.69238281
1.114934  -6.9995222 0.70214844
1.1309565 2.2555888 0.71191406
1.1479384 2.9423089 0.72167969
1.1643559 1.0126829 0.73144531
1.1809664 -0.50887465 0.74121094
1.1978317 -2.6718526 0.75097656
1.2145169 -3.5256147 0.76074219
1.2310607 -2.5653095 0.77050781
1.2472898 -1.9261241 0.78027344
1.2647239 -1.5951693 0.79003906
1.2809025 -0.85555017 0.79980469
1.2977048 -1.4574081 0.80957031
1.3141155 -2.3723392 0.81933594
1.3307213 -2.6890635 0.82910156
1.3469868 -2.6816874 0.83886719
1.3636038 -2.0883977 0.84863281
1.3804961 -1.6571581 0.85839844
1.3974899 -1.783818 0.86816406
1.4136    -1.9600987 0.87792969
1.4301475 -2.2254884 0.88769531
1.4473631 -1.931712 0.89746094
1.4634084 -1.9514561 0.90722656
1.4805906 -1.8231571 0.91699219
1.4970888 -1.84156  0.92675781
1.5126956 -2.0819902 0.93652344
1.5300423 -2.0869076 0.94628906
1.5460163 -1.9334257 0.95605469
1.5625049 -1.7669797 0.96582031
1.5801172 -1.7797947 0.97558594
1.5962723 -1.9812584 0.98535156
1.6126329 -2.2739916 0.99511719
1.6293249 -2.4323912 1.0048828
1.6462256 -2.2285433 1.0146484
1.6624954 -2.0432472 1.0244141
1.6790563 -1.9996613 1.0341797
1.6952214 -1.9842386 1.0439453
1.712083  -2.1328778 1.0537109
1.7292998 -2.4007261 1.0634766
1.7450509 -2.3791194 1.0732422
1.7621969 -2.0589681 1.0830078
1.7787223 -1.7382205 1.0927734
1.7946479 -1.6996264 1.1025391
1.8114433 -1.9934028 1.1123047
1.827587  -2.3274124 1.1220703
1.8451023 -2.3119152 1.1318359
1.8612025 -2.2514164 1.1416016

