MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     2.6220703 s         3/30/2023 10:34:21 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00090114772 0.58040023 0.01953125
-0.0002425164 -0.063553452 0.029296875
-0.0010270625 -0.94495714 0.0390625
0.0050958246 4.7356634 0.048828125
0.018521026 17.829239 0.05859375
0.03606379 33.236816 0.068359375
0.052725151 50.206631 0.078125
0.070286915 64.030212 0.087890625
0.085747242 79.51297 0.09765625
0.10365807 92.875214 0.10742188
0.1194559 109.02703 0.1171875
0.1372166 125.69949 0.12695313
0.15432611 140.45439 0.13671875
0.1702901 155.04323 0.14648438
0.18685274 168.82338 0.15625
0.20355433 182.96286 0.16601563
0.21787062 196.14496 0.17578125
0.23442991 210.85843 0.18554688
0.25199687 225.83708 0.1953125
0.2695635 242.79453 0.20507813
0.28624797 256.73746 0.21484375
0.30227864 270.60889 0.22460938
0.31917578 284.78265 0.234375
0.3353335 299.64954 0.24414063
0.35143459 313.28812 0.25390625
0.36774501 327.77383 0.26367188
0.38627461 342.74612 0.2734375
0.40195101 357.64606 0.28320313
0.41715091 370.18866 0.29296875
0.43480247 383.8638 0.30273438
0.4499808 399.56503 0.3125
0.46710894 413.2948 0.32226563
0.48402101 428.11359 0.33203125
0.49983114 439.85175 0.34179688
0.51693356 453.85898 0.3515625
0.5335592 467.26996 0.36132813
0.54832548 480.55344 0.37109375
0.56541413 494.79102 0.38085938
0.58330262 509.26404 0.390625
0.59964842 522.63708 0.40039063
0.6147027 535.13165 0.41015625
0.6312415 548.85809 0.41992188
0.64783245 564.00146 0.4296875
0.66401064 576.508  0.43945313
0.68144351 590.89215 0.44921875
0.69812983 604.5199 0.45898438
0.71458369 617.66241 0.46875
0.730367  630.35602 0.47851563
0.74811727 641.75073 0.48828125
0.7628057 653.73083 0.49804688
0.77991897 669.46454 0.5078125
0.79630202 681.34766 0.51757813
0.81370401 695.01208 0.52734375
0.82869679 707.62048 0.53710938
0.84584242 719.19244 0.546875
0.86330509 731.90747 0.55664063
0.87861085 745.91956 0.56640625
0.89604706 758.09601 0.57617188
0.91514403 772.45697 0.5859375
0.93113667 784.82306 0.59570313
0.94651169 796.03729 0.60546875
0.96291786 808.20367 0.61523438
0.97909236 820.02838 0.625
0.99423492 832.73779 0.63476563
1.0117601 845.38446 0.64453125
1.0300957 858.08282 0.65429688
1.0462835 870.01746 0.6640625
1.0620971 880.85132 0.67382813
1.0792729 893.19159 0.68359375
1.0950134 905.35876 0.69335938
1.1122148 918.07495 0.703125
1.1282612 929.1358  0.71289063
1.1447039 939.62579 0.72265625
1.1623915 949.64972 0.73242188
1.1774712 961.14868 0.7421875
1.1934776 971.54498 0.75195313
1.2117635 982.34698 0.76171875
1.2265812 993.99902 0.77148438
1.2433429 1004.6522 0.78125
1.2593974 1014.2958 0.79101563
1.2766771 1025.1465 0.80078125
1.2935419 1036.3622 0.81054688
1.3096206 1047.6088 0.8203125
1.3275485 1058.9152 0.83007813
1.3440232 1069.0229 0.83984375
1.3598218 1078.4301 0.84960938
1.3755515 1087.0243 0.859375
1.3905339 1097.1212 0.86914063
1.4092426 1107.6111 0.87890625
1.4268272 1119.0763 0.88867188
1.4435209 1130.1851 0.8984375
1.4605184 1138.746  0.90820313
1.4760063 1147.1361 0.91796875
1.492624  1155.9622 0.92773438
1.509995  1166.1176 0.9375
1.5257642 1175.5848 0.94726563
1.5428119 1184.2163 0.95703125
