G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 28/4/2023	Tiempo: 10:37:26

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	13.701219 Nm
tau_tb	0.060854N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,31	0,00
2,00	2,00	0,00	0,44	0,00
3,00	3,00	0,00	0,39	0,00
4,00	4,10	0,00	0,47	0,00
5,00	5,10	0,01	0,55	0,00
6,00	6,20	0,01	0,46	0,00
7,00	7,20	0,01	0,58	0,00
8,00	8,20	0,01	0,82	0,00
9,00	9,20	0,01	1,14	0,01
10,00	10,20	0,01	1,59	0,01
11,00	11,30	0,01	1,81	0,01
12,00	12,30	0,01	1,88	0,01
13,00	13,30	0,01	2,31	0,01
14,00	14,30	0,02	2,48	0,01
15,00	15,30	0,02	2,75	0,01
16,00	16,40	0,02	3,36	0,01
17,00	17,40	0,02	3,52	0,02
18,00	18,40	0,02	4,04	0,02
19,00	19,40	0,02	4,24	0,02
20,00	20,40	0,02	4,72	0,02
21,00	21,40	0,02	4,70	0,02
22,00	22,50	0,02	5,40	0,02
23,00	23,50	0,03	5,77	0,03
24,00	24,50	0,03	6,15	0,03
25,00	25,50	0,03	6,56	0,03
26,00	26,50	0,03	6,82	0,03
27,00	27,50	0,03	7,18	0,03
28,00	28,50	0,03	7,40	0,03
29,00	29,50	0,03	7,65	0,03
30,00	30,50	0,03	8,11	0,04
31,00	31,50	0,03	8,41	0,04
32,00	32,50	0,04	8,62	0,04
33,00	33,50	0,04	9,04	0,04
34,00	34,50	0,04	9,49	0,04
35,00	35,50	0,04	9,72	0,04
36,00	36,50	0,04	9,96	0,04
37,00	37,50	0,04	10,46	0,05
38,00	38,50	0,04	10,62	0,05
39,00	39,50	0,04	10,84	0,05
40,00	40,50	0,04	10,90	0,05
41,00	41,50	0,05	11,07	0,05
42,00	42,50	0,05	11,32	0,05
43,00	43,50	0,05	11,63	0,05
44,00	44,50	0,05	11,89	0,05
45,00	45,50	0,05	11,96	0,05
46,00	46,50	0,05	12,10	0,05
47,00	47,50	0,05	12,20	0,05
48,00	48,50	0,05	12,17	0,05
49,00	49,50	0,05	12,15	0,05
50,00	50,50	0,06	12,33	0,05
51,00	51,50	0,06	12,58	0,06
52,00	52,50	0,06	12,96	0,06
53,00	53,50	0,06	13,05	0,06
54,00	54,50	0,06	13,00	0,06
55,00	55,50	0,06	12,88	0,06
