G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 28/4/2023	Tiempo: 10:47:41

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	12.853714 Nm
tau_tb	0.057090N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
128,00	130,20	0,14	12,38	0,05
129,00	131,30	0,14	12,19	0,05
130,00	132,30	0,15	12,18	0,05
131,00	133,30	0,15	12,10	0,05
132,00	134,30	0,15	12,07	0,05
133,00	135,30	0,15	12,25	0,05
134,00	136,30	0,15	12,15	0,05
135,00	137,30	0,15	12,11	0,05
136,00	138,30	0,15	12,17	0,05
137,00	139,30	0,15	12,41	0,06
138,00	140,30	0,15	12,36	0,05
139,00	141,30	0,16	12,34	0,05
140,00	142,30	0,16	12,27	0,05
141,00	143,30	0,16	12,43	0,06
142,00	144,30	0,16	12,33	0,05
143,00	145,30	0,16	12,39	0,06
144,00	146,30	0,16	12,41	0,06
145,00	147,30	0,16	12,33	0,05
146,00	148,30	0,16	12,50	0,06
147,00	149,30	0,16	12,42	0,06
148,00	150,30	0,17	12,37	0,05
149,00	151,30	0,17	12,39	0,06
150,00	152,30	0,17	12,57	0,06
151,00	153,30	0,17	12,56	0,06
152,00	154,30	0,17	12,40	0,06
153,00	155,30	0,17	12,36	0,05
154,00	156,30	0,17	12,10	0,05
155,00	157,30	0,17	11,94	0,05
156,00	158,30	0,17	12,09	0,05
157,00	159,30	0,18	12,16	0,05
158,00	160,30	0,18	12,20	0,05
159,00	161,30	0,18	12,23	0,05
160,00	162,40	0,18	12,19	0,05
161,00	163,40	0,18	12,41	0,06
162,00	164,40	0,18	12,36	0,05
163,00	165,50	0,18	12,11	0,05
164,00	166,50	0,18	12,04	0,05
165,00	167,50	0,18	12,00	0,05
166,00	168,50	0,19	12,21	0,05
167,00	169,50	0,19	11,98	0,05
168,00	170,50	0,19	12,10	0,05
169,00	171,50	0,19	12,21	0,05
170,00	172,50	0,19	12,07	0,05
171,00	173,50	0,19	11,96	0,05
172,00	174,50	0,19	12,05	0,05
173,00	175,50	0,19	11,89	0,05
174,00	176,50	0,19	11,67	0,05
175,00	177,50	0,20	11,90	0,05
176,00	178,50	0,20	12,12	0,05
177,00	179,50	0,20	12,25	0,05
178,00	180,50	0,20	12,13	0,05
179,00	181,50	0,20	12,14	0,05
180,00	182,60	0,20	12,14	0,05
181,00	183,70	0,20	12,07	0,05
182,00	184,70	0,20	12,04	0,05
183,00	185,70	0,20	12,04	0,05
184,00	186,70	0,21	9,60	0,04
185,00	187,80	0,21	6,95	0,03
186,00	188,80	0,21	5,08	0,02
187,00	189,80	0,21	3,62	0,02
188,00	190,90	0,21	2,40	0,01
189,00	192,00	0,21	1,58	0,01
190,00	193,10	0,21	1,24	0,01
191,00	194,10	0,21	1,16	0,01
192,00	195,10	0,21	0,97	0,00
193,00	196,20	0,22	0,69	0,00
194,00	197,30	0,22	0,46	0,00
195,00	198,30	0,22	0,31	0,00
