MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     2.2216797 s         3/30/2023 12:08:13 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00046686037 1.0534376 0.018554688
-0.00031299423 1.4024973 0.028320313
-8.3842315e-05 1.2798607 0.038085938
0.0088051194 9.8206844 0.047851563
0.025657786 24.148226 0.057617188
0.042250928 38.998352 0.067382813
0.058136798 54.627209 0.077148438
0.075603135 70.863663 0.086914063
0.092089854 86.212677 0.096679688
0.10852344 100.84018 0.10644531
0.12530747 115.2958 0.11621094
0.14040026 129.67296 0.12597656
0.15748513 145.06996 0.13574219
0.17374051 160.70061 0.14550781
0.19119033 176.22865 0.15527344
0.20737231 190.17056 0.16503906
0.22357127 204.62148 0.17480469
0.24041165 219.13976 0.18457031
0.25718075 234.46866 0.19433594
0.27398691 249.55124 0.20410156
0.28980276 263.36288 0.21386719
0.3062292 278.38199 0.22363281
0.32286501 292.49811 0.23339844
0.33883595 306.54013 0.24316406
0.3561255 320.63843 0.25292969
0.37223479 336.05249 0.26269531
0.38901401 350.24457 0.27246094
0.4059394 364.41089 0.28222656
0.42161793 378.35889 0.29199219
0.43834811 392.11578 0.30175781
0.45498741 406.2374 0.31152344
0.47142255 420.99054 0.32128906
0.48775831 435.36246 0.33105469
0.50524521 450.24609 0.34082031
0.52171576 464.14252 0.35058594
0.53853434 477.28848 0.36035156
0.55393213 490.96817 0.37011719
0.57047892 504.66006 0.37988281
0.58658648 519.06641 0.38964844
0.60348642 533.46387 0.39941406
0.6204406 547.05347 0.40917969
0.63694686 560.63757 0.41894531
0.65363652 574.1131 0.42871094
0.67010939 588.07001 0.43847656
0.68690598 601.66821 0.44824219
0.70376164 615.58337 0.45800781
0.7201243 628.63898 0.46777344
0.73595458 641.19897 0.47753906
0.75258428 654.21722 0.48730469
0.76963508 667.2569 0.49707031
0.78565562 679.95245 0.50683594
0.80206257 693.19183 0.51660156
0.81888384 706.76691 0.52636719
0.83492929 720.08368 0.53613281
0.85263437 732.59351 0.54589844
0.86897939 745.01056 0.55566406
0.8840791 757.30273 0.56542969
0.9021787 770.80798 0.57519531
0.91834122 784.3819 0.58496094
0.93553662 796.90668 0.59472656
0.95177692 808.42725 0.60449219
0.968238  820.1795  0.61425781
0.98422122 831.87408 0.62402344
1.0009949 844.76874 0.63378906
1.0167799 856.64307 0.64355469
1.0341723 868.87231 0.65332031
1.0509516 880.89532 0.66308594
1.0668414 892.72552 0.67285156
1.0835302 903.37421 0.68261719
1.1001862 915.02246 0.69238281
1.1165767 926.89703 0.70214844
1.1334211 938.31329 0.71191406
1.1488895 949.79565 0.72167969
1.1654006 960.638   0.73144531
1.182294  970.86444 0.74121094
1.1984822 981.88898 0.75097656
1.2152365 993.32068 0.76074219
1.2325798 1004.7874 0.77050781
1.248659  1015.9602 0.78027344
1.2656883 1026.2788 0.79003906
1.2824105 1035.8199 0.79980469
1.299288  1046.9338 0.80957031
1.3156514 1056.8053 0.81933594
1.3319477 1067.2028 0.82910156
1.3481239 1077.4512 0.83886719
1.3656596 1086.7312 0.84863281
1.3815358 1096.5511 0.85839844
1.3976493 1105.767  0.86816406
1.4143003 1114.9337 0.87792969
1.4314725 1125.0172 0.88769531
1.4480909 1134.1836 0.89746094
1.4650034 1143.7896 0.90722656
1.4822537 1152.0588 0.91699219
1.4991971 1160.4271 0.92675781
1.5150961 1168.9438 0.93652344
1.5321022 1177.0664 0.94628906
1.5481591 1185.9338 0.95605469
