MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.023438 s         4/24/2023 9:53:46 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00065734715 -0.88073313 0.032226563
-0.00058215897 -0.62823296 0.041992188
-0.0006338142 -0.38832426 0.051757813
-0.00042654527 0.015422702 0.061523438
-0.00085745542 -0.2438575 0.071289063
-0.00036434445 -0.56311488 0.081054688
-0.00094078807 -0.68165362 0.090820313
-0.00098016136 -0.48615038 0.10058594
-0.0011646332 -0.3284961 0.11035156
-0.0016088047 -0.45217574 0.12011719
-0.00097004441 0.15124679 0.12988281
-0.0013401799 -0.66228211 0.13964844
-0.001562848 -0.30614436 0.14941406
-0.0024809074 -0.55804849 0.15917969
-0.0020374453 -0.29981136 0.16894531
-0.0027692465 -0.23603439 0.17871094
-0.0028343748 -0.097900629 0.18847656
-0.0033557073 -0.61608851 0.19824219
-0.0030547443 -0.48190355 0.20800781
-0.0033493671 -0.66965818 0.21777344
-0.0032117602 -0.33587217 0.22753906
-0.0041021318 -0.40590763 0.23730469
-0.0046608145 -0.14528632 0.24707031
-0.0037868894 -0.27254224 0.25683594
-0.0051104189 -0.359267 0.26660156
-0.0047855941 -0.68612397 0.27636719
-0.0053015016 -0.63344836 0.28613281
-0.0056108367 -0.29154122 0.29589844
-0.0054363944 -0.11913478 0.30566406
-0.0059371437 -0.39495528 0.31542969
-0.0058063366 -0.4427135 0.32519531
-0.006234271 -0.53599477 0.33496094
-0.0066277678 -0.63166022 0.34472656
-0.0063288747 -0.340119 0.35449219
-0.007346007 -0.62681735 0.36425781
-0.007040923 -0.09842217 0.37402344
-0.0070480173 -0.44040382 0.38378906
-0.0073828748 -0.29265881 0.39355469
-0.0076757716 -0.67524612 0.40332031
-0.0074793943 -0.41671097 0.41308594
-0.0082036238 -0.42662024 0.42285156
-0.0079362169 0.014901161 0.43261719
-0.0087809097 -0.54679811 0.44238281
-0.0088969693 -0.10386109 0.45214844
-0.0091003384 -0.6968528 0.46191406
-0.0094771776 -0.73231757 0.47167969
-0.0093845604 -0.20116568 0.48144531
-0.0098577887 -0.21606684 0.49121094
-0.010045523 -0.11481345 0.50097656
-0.010695611 -0.36716461 0.51074219
-0.010323348 -0.44569373 0.52050781
-0.010754047 -0.67345798 0.53027344
-0.010992767 -0.20459294 0.54003906
-0.010941908 -0.16339123 0.54980469
-0.011820491 -0.066459179 0.55957031
-0.011369876 -0.32499433 0.56933594
-0.011678927 -0.29921532 0.57910156
-0.01189342 -0.8251518 0.58886719
-0.012433402 -0.37752092 0.59863281
-0.012340963 -0.59559941 0.60839844
-0.01265357 -0.11861324 0.61816406
-0.01226757 -0.28654933 0.62792969
-0.012856877 -0.34458935 0.63769531
-0.013424205 -0.75526536 0.64746094
-0.013582929 -0.42676926 0.65722656
-0.013280735 -0.7262826 0.66699219
-0.013843148 -0.26427209 0.67675781
-0.014106921 -0.29943883 0.68652344
-0.014253721 -0.11757016 0.69628906
-0.014745757 -0.46752393 0.70605469
-0.01510413 -0.85100532 0.71582031
-0.015052659 -0.61407685 0.72558594
-0.015056317 -0.52072108 0.73535156
-0.015549676 -0.029727817 0.74511719
-0.016013596 -0.39868057 0.75488281
-0.015353518 -0.23268163 0.76464844
-0.016296584 -0.55931509 0.77441406
-0.016277988 -0.42580068 0.78417969
-0.016499219 -0.44286251 0.79394531
-0.016574018 0.019520521 0.80371094
-0.0165208 -0.26091933 0.81347656
-0.017385166 -0.21204352 0.82324219
-0.017572403 -0.48480928 0.83300781
-0.017969865 -0.38929284 0.84277344
-0.01850366 -0.68120658 0.85253906
-0.018131871 -0.0049173832 0.86230469
-0.018444885 -0.52288175 0.87207031
-0.018195283 -0.31895936 0.88183594
-0.019339075 -0.59857965 0.89160156
-0.018874068 -0.3568083 0.90136719
-0.019046264 -0.67211688 0.91113281
-0.019910336 -0.50880015 0.92089844
-0.019678431 -0.093877316 0.93066406
-0.019942338 -0.22120774 0.94042969
-0.020096945 -0.25376678 0.95019531
-0.020358453 -0.68448484 0.95996094
