MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     2.0058594 s         3/30/2023 12:52:47 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Tracción.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.0007878989 0.71823597 0.020507813
-7.2189141e-05 1.3332814 0.030273438
0.0096437633 7.2456894 0.040039063
0.024720386 17.364994 0.049804688
0.042522501 28.71409 0.059570313
0.061479572 40.722118 0.069335938
0.077605605 52.232967 0.079101563
0.093580611 62.53846 0.088867188
0.11030711 73.321983 0.098632813
0.12787135 83.482193 0.10839844
0.14352481 93.789322 0.11816406
0.16029921 104.15517 0.12792969
0.17631321 114.69089 0.13769531
0.19330132 125.28829 0.14746094
0.20936191 135.37363 0.15722656
0.22642797 145.35353 0.16699219
0.24211657 155.81281 0.17675781
0.25975078 165.70352 0.18652344
0.27509797 176.5392 0.19628906
0.29196176 186.6848 0.20605469
0.3084155 197.03307 0.21582031
0.32619521 207.68515 0.22558594
0.34176534 216.28067 0.23535156
0.35773101 226.35736 0.24511719
0.37457484 236.30478 0.25488281
0.39111236 246.77359 0.26464844
0.4071424 257.71744 0.27441406
0.42449579 266.99759 0.28417969
0.44076371 276.7601 0.29394531
0.45753157 286.29541 0.30371094
0.47399047 296.00079 0.31347656
0.48964843 306.09692 0.32324219
0.50726253 315.98853 0.33300781
0.52385503 325.88547 0.34277344
0.53985143 335.37283 0.35253906
0.55669063 344.28329 0.36230469
0.57339036 353.41895 0.37207031
0.58953685 363.08176 0.38183594
0.6055547 372.67892 0.39160156
0.62243241 382.41476 0.40136719
0.63909674 391.95782 0.41113281
0.65587878 400.75623 0.42089844
0.67271227 409.5975 0.43066406
0.68876153 418.66644 0.44042969
0.70516568 427.91501 0.45019531
0.72135299 437.22626 0.45996094
0.73792487 446.53113 0.46972656
0.75526041 454.76614 0.47949219
0.77155238 463.58835 0.48925781
0.78814894 472.202  0.49902344
0.80486071 481.05807 0.50878906
0.82171029 490.21268 0.51855469
0.83769876 498.48065 0.52832031
0.85481089 506.68765 0.53808594
0.87144971 514.68616 0.54785156
0.88787329 522.35974 0.55761719
0.90415055 530.21814 0.56738281
0.92135078 538.3949 0.57714844
0.93801254 546.27527 0.58691406
0.95471787 553.14563 0.59667969
0.9710685 560.18024 0.60644531
0.98799473 567.11145 0.61621094
1.0045609 573.51642 0.62597656
1.0209614 580.26062 0.63574219
1.0376489 586.12823 0.64550781
1.0538462 591.87421 0.65527344
1.0706469 596.73505 0.66503906
1.0872259 600.76807 0.67480469
1.1037093 604.99396 0.68457031
1.12047   608.74268 0.69433594
1.1366745 611.77643 0.70410156
1.1539071 613.58008 0.71386719
1.1699117 614.54987 0.72363281
1.186556  614.19287 0.73339844
1.2032136 613.48444 0.74316406
1.2198405 611.55884 0.75292969
1.2357864 609.66217 0.76269531
1.2530559 607.15271 0.77246094
1.2695308 604.20746 0.78222656
1.2867845 600.5976  0.79199219
1.303519  597.04407 0.80175781
1.3194937 593.20685 0.81152344
1.3363144 590.83545 0.82128906
1.3540031 587.73572 0.83105469
1.3695216 585.30707 0.84082031
1.3864888 582.28662 0.85058594
1.4028227 579.11072 0.86035156
1.4195495 577.26428 0.87011719
1.4364921 574.64893 0.87988281
1.4531814 572.65247 0.88964844
1.4687855 570.70306 0.89941406
1.4856302 569.02814 0.90917969
1.5015029 567.39044 0.91894531
1.5189337 565.83087 0.92871094
1.5358638 563.89813 0.93847656
1.5524385 562.98279 0.94824219
1.5691632 562.06042 0.95800781
1.5861048 560.56445 0.96777344
