MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.011719 s         4/24/2023 10:40:22 AM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
0.00086061819 1.5314668 0.020507813
0.00019831309 0.9547174 0.030273438
0.00028167345 0.99718571 0.040039063
0.00051243999 0.76167285 0.049804688
-6.9294605e-05 1.1778623 0.059570313
-0.00072652363 1.0448694 0.069335938
-0.00025931571 1.3972074 0.079101563
-0.00056783832 0.95173717 0.088867188
-0.0011170977 1.1055917 0.098632813
-0.0015003151 1.1508167 0.10839844
-0.0009910349 0.95300376 0.11816406
-0.0015784531 1.2598187 0.12792969
-0.0020091916 0.90762973 0.13769531
-0.0020897717 1.0180473 0.14746094
-0.0020217511 1.116395 0.15722656
-0.0023191553 1.3586879 0.16699219
-0.0028578071 1.206845 0.17675781
-0.0024967825 0.97341835 0.18652344
-0.0034792386 0.75496733 0.19628906
-0.0038884762 1.2725592 0.20605469
-0.0033877841 1.1476129 0.21582031
-0.0040973788 1.0731816 0.22558594
-0.0038138796 1.0147691 0.23535156
-0.0046412307 1.1574477 0.24511719
-0.0041060452 0.95024705 0.25488281
-0.0045490675 1.1724979 0.26464844
-0.00465375 1.2385845 0.27441406
-0.0051805824 1.2089312 0.28417969
-0.0053287623 1.206249 0.29394531
-0.005526254 1.1703372 0.30371094
-0.0058777523 0.91686845 0.31347656
-0.0061802836 0.98019838 0.32324219
-0.006079189 1.3244897 0.33300781
-0.0066270679 0.88632107 0.34277344
-0.0064758295 1.4677644 0.35253906
-0.0068772626 0.61869621 0.36230469
-0.0068300418 1.2277812 0.37207031
-0.00745187 0.62718987 0.38183594
-0.007869727 1.3761967 0.39160156
-0.0082828486 1.0861456 0.40136719
-0.0083513213 1.2373924 0.41113281
-0.0083260573 1.1885911 0.42089844
-0.0083965147 1.4390796 0.43066406
-0.0090787541 0.8186698 0.44042969
-0.008945141 1.2231618 0.45019531
-0.0093096131 1.084879 0.45996094
-0.010169069 1.1858344 0.46972656
-0.0095678102 1.0144711 0.47949219
-0.01024751 1.0383874 0.48925781
-0.010259441 1.3361126 0.49902344
-0.010362412 0.91306865 0.50878906
-0.0099892365 1.2684613 0.51855469
-0.011088708 1.1409074 0.52832031
-0.010786004 1.2940913 0.53808594
-0.011131155 1.0070205 0.54785156
-0.011949778 1.0576844 0.55761719
-0.011920312 0.91724098 0.56738281
-0.011681277 1.3288856 0.57714844
-0.012135103 1.0091066 0.58691406
-0.01266244 1.4878064 0.59667969
-0.012659121 0.99919736 0.60644531
-0.012920357 0.98966062 0.61621094
-0.013100015 0.78722835 0.62597656
-0.01306359 1.2283772 0.63574219
-0.013498201 0.87581575 0.64550781
-0.013472316 1.1023134 0.65527344
-0.0135672 0.92193484 0.66503906
-0.013818679 0.81494451 0.67480469
-0.014342838 1.0628253 0.68457031
-0.013781114 1.0463595 0.69433594
-0.01430501 1.2404472 0.70410156
-0.015085611 1.2489408 0.71386719
-0.015520268 1.4166534 0.72363281
-0.014872435 0.88468194 0.73339844
-0.015572829 0.97088516 0.74316406
-0.015456446 0.5812943 0.75292969
-0.016354326 0.99740922 0.76269531
-0.01653675 1.2273341 0.77246094
-0.016916309 1.3832748 0.78222656
-0.017203107 1.1301041 0.79199219
-0.01696554 0.70750713 0.80175781
-0.017412579 0.72598457 0.81152344
-0.017053146 1.3611466 0.82128906
-0.018283514 1.3124198 0.83105469
-0.018029058 1.430288 0.84082031
-0.018233115 1.1920929 0.85058594
-0.018890129 1.0059029 0.86035156
-0.019176761 0.99807978 0.87011719
-0.019240808 0.9868294 0.87988281
-0.019456051 1.4449656 0.88964844
-0.019011606 0.81673265 0.89941406
-0.019875603 1.1035055 0.90917969
-0.01996623 0.47184527 0.91894531
-0.019509036 1.2515485 0.92871094
-0.020509928 0.7263571 0.93847656
-0.019970587 1.2899935 0.94824219
-0.020712685 1.0463595 0.95800781
-0.02107038 1.4570355 0.96777344
-0.021260904 0.70363283 0.97753906
-0.021343471 0.776425 0.98730469
-0.021740822 1.1190772 0.99707031
