MTS793|BTW|ENU|1|0|.|/|:|1|0|0|A

Data Header:                                                Time:     20.012695 s         4/21/2023 2:56:15 PM
Data Acquisition: Timed
Station Name: 10504712.cfg
Test File Name: Flexión.tst
Axial Displacement Axial Force Running Time
mm        N         s
-0.00016302307 -0.077113509 0.01953125
-1.5729936e-05 0.07390976 0.029296875
0.00025259823 -0.52772462 0.0390625
-0.00037762706 -0.74341893 0.048828125
-0.0005573238 -1.5406311 0.05859375
-0.00068735547 -0.92476606 0.068359375
-0.0010939778 -0.63724816 0.078125
-0.0017114946 -0.15087426 0.087890625
-0.0011207773 0.28267503 0.09765625
-0.001373086 -0.29318035 0.10742188
-0.0012032794 -0.14945865 0.1171875
-0.0015372857 -0.29601157 0.12695313
-0.0017914799 0.087171793 0.13671875
-0.0017181565 -0.011697412 0.14648438
-0.0028133488 0.22135675 0.15625
-0.0025146347 0.0032782555 0.16601563
-0.0025669551 -0.76115131 0.17578125
-0.0028649066 -1.4325231 0.18554688
-0.0030421857 -1.1527538 0.1953125
-0.0027498489 -1.071766 0.20507813
-0.0031327319 -0.35040081 0.21484375
-0.0029908337 -0.70229173 0.22460938
-0.0041631809 -1.4066696 0.234375
-0.0042911102 -0.73589385 0.24414063
-0.0037736415 -0.27269125 0.25390625
-0.0043983897 -1.263693 0.26367188
-0.0048164702 -0.98273158 0.2734375
-0.0056742104 -0.58889389 0.28320313
-0.005638578 -0.38325787 0.29296875
-0.0048979404 -0.97550452 0.30273438
-0.0057230853 -0.72054565 0.3125
-0.0060582324 -0.073984265 0.32226563
-0.0064515122 0.23066998 0.33203125
-0.0061715981 -1.0848045 0.34179688
-0.006090438 -0.27239323 0.3515625
-0.0076410649 -0.38675964 0.36132813
-0.0076870304 0.1373142 0.37109375
-0.0071927803 -1.571998 0.38085938
-0.007433854 -1.5377998 0.390625
-0.0080218855 0.091865659 0.40039063
-0.008260848 1.2610853 0.41015625
-0.0081729116 0.96358359 0.41992188
-0.0083417119 -2.2268295 0.4296875
-0.0091636721 -2.1233411 0.43945313
-0.0092848195 0.43921173 0.44921875
-0.0096331602 -0.47847629 0.45898438
-0.0095804119 -1.2294203 0.46875
-0.010181723 0.19140542 0.47851563
-0.0094264718 -0.70244074 0.48828125
-0.009421004 -0.60319901 0.49804688
-0.0092617357 -0.87089837 0.5078125
-0.010503395 0.0050663948 0.51757813
-0.0097407522 0.82567334 0.52734375
-0.010065529 0.59619546 0.53710938
-0.010588697 -0.84012747 0.546875
-0.011289433 -1.0599941 0.55664063
-0.012197148 0.13723969 0.56640625
-0.012655204 -0.26129186 0.57617188
-0.012585578 -1.2169778 0.5859375
-0.012128598 -0.50030649 0.59570313
-0.012445313 0.5953759 0.60546875
-0.012927178 0.51550567 0.61523438
-0.013415603 -0.20034611 0.625
-0.014251607 -0.81509352 0.63476563
-0.013705356 0.39815903 0.64453125
-0.013943234 0.97297132 0.65429688
-0.013221902 0.12695789 0.6640625
-0.013858075 -2.6503205 0.67382813
-0.013806352 -0.50626695 0.68359375
-0.014105595 -0.67166984 0.69335938
-0.014348689 -0.13709068 0.703125
-0.015063645 -0.44062734 0.71289063
-0.01505189 0.0086426735 0.72265625
-0.014927836 -0.69543719 0.73242188
-0.015571172 -1.1007488 0.7421875
-0.015187088 -1.4416873 0.75195313
-0.015953526 -1.8110126 0.76171875
-0.016471386 1.3582408 0.77148438
-0.016483378 0.23469329 0.78125
-0.016510533 -0.27105212 0.79101563
-0.016650826 -1.058206 0.80078125
-0.016826384 -0.41402876 0.81054688
-0.017030509 -1.0871887 0.8203125
-0.018661316 -1.2474507 0.83007813
-0.018259706 -0.21606684 0.83984375
-0.018440105 0.88818371 0.84960938
-0.018275073 -0.70415437 0.859375
-0.019323379 -0.59194863 0.86914063
-0.018810477 -0.74259937 0.87890625
-0.019387612 -0.34794211 0.88867188
-0.019131405 0.85420907 0.8984375
-0.019864114 -1.1755526 0.90820313
-0.019653978 -1.8463284 0.91796875
-0.020232301 -0.27403235 0.92773438
-0.020190125 -0.9611249 0.9375
-0.019979564 -1.5861541 0.94726563
-0.020620629 -1.0906905 0.95703125
