G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 19/4/2023	Tiempo: 12:21:48

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	10.246094 Nm
tau_tb	0.045508N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,27	0,00
2,00	2,00	0,00	0,27	0,00
3,00	3,00	0,00	0,15	0,00
4,00	4,10	0,00	0,06	0,00
5,00	5,10	0,01	0,28	0,00
6,00	6,20	0,01	0,22	0,00
7,00	7,20	0,01	0,31	0,00
8,00	8,20	0,01	0,62	0,00
9,00	9,20	0,01	0,78	0,00
10,00	10,20	0,01	1,23	0,01
11,00	11,30	0,01	1,76	0,01
12,00	12,30	0,01	1,99	0,01
13,00	13,30	0,01	2,33	0,01
14,00	14,30	0,01	2,31	0,01
15,00	15,30	0,02	2,56	0,01
16,00	16,40	0,02	2,99	0,01
17,00	17,40	0,02	3,39	0,02
18,00	18,40	0,02	3,53	0,02
19,00	19,40	0,02	3,56	0,02
20,00	20,40	0,02	3,97	0,02
21,00	21,40	0,02	4,20	0,02
22,00	22,50	0,02	4,39	0,02
23,00	23,50	0,02	4,56	0,02
24,00	24,50	0,03	4,71	0,02
25,00	25,50	0,03	4,93	0,02
26,00	26,50	0,03	5,27	0,02
27,00	27,50	0,03	5,50	0,02
28,00	28,50	0,03	5,67	0,03
29,00	29,50	0,03	5,86	0,03
30,00	30,50	0,03	6,14	0,03
31,00	31,50	0,03	6,12	0,03
32,00	32,50	0,03	6,19	0,03
33,00	33,50	0,03	6,38	0,03
34,00	34,50	0,04	6,61	0,03
35,00	35,50	0,04	6,81	0,03
36,00	36,50	0,04	6,88	0,03
37,00	37,50	0,04	7,19	0,03
38,00	38,50	0,04	7,50	0,03
39,00	39,50	0,04	7,58	0,03
40,00	40,50	0,04	7,74	0,03
41,00	41,50	0,04	7,80	0,03
42,00	42,50	0,04	8,07	0,04
43,00	43,50	0,05	8,14	0,04
44,00	44,50	0,05	8,05	0,04
45,00	45,50	0,05	8,26	0,04
46,00	46,50	0,05	8,53	0,04
47,00	47,50	0,05	8,62	0,04
48,00	48,50	0,05	8,87	0,04
49,00	49,50	0,05	8,66	0,04
50,00	50,50	0,05	8,72	0,04
51,00	51,50	0,05	8,71	0,04
52,00	52,50	0,05	8,78	0,04
53,00	53,50	0,06	8,94	0,04
54,00	54,50	0,06	8,73	0,04
55,00	55,50	0,06	8,57	0,04
56,00	56,60	0,06	8,70	0,04
57,00	57,70	0,06	8,63	0,04
58,00	58,70	0,06	8,80	0,04
59,00	59,70	0,06	6,47	0,03
60,00	60,70	0,06	4,68	0,02
61,00	61,70	0,06	3,28	0,01
62,00	62,70	0,06	2,01	0,01
63,00	63,70	0,07	1,28	0,01
64,00	64,80	0,07	0,66	0,00
65,00	65,80	0,07	0,15	0,00
66,00	66,80	0,07	0,19	0,00
67,00	67,80	0,07	0,47	0,00
68,00	68,80	0,07	0,68	0,00
69,00	69,80	0,07	0,65	0,00
70,00	70,80	0,07	0,61	0,00
71,00	71,80	0,07	0,54	0,00
